code,year,stknme,AnaAttention,Audittyp,InternationalBig4,Ysmvosd,Ysmvttl,Yretwd,PropertyRightsNature,Seperation,ActualControllerNatureID,OwnershipProportion,ControlProportion,Shrcr1,Shrhfd5,Shrz,FundHoldProportion,QFIIHoldProportion,BrokerHoldProportion,BankHoldProportion,NonFinanceHoldProportion,InsInvestorProp,StaffNumber,ConcurrentPosition,Boardsize2,ExecutivesNumber,IndDirector,SumSalary,TOP3SumSalary,Ynshrtrd,DirectorHoldshares,ManageHoldshares
301265.0,2022,华新环保,,标准无保留意见,2.0,877219.0,3699302.55,,0.0,2.6054,"3110,3110",32.0446,34.65,15.1744,0.051309,1.4748,1.5463,,0.663,,,27.1493,530.0,0.0,8.0,4.0,3.0,6283900.0,3074800.0,152174838,74339412.0,16980503.0
301265.0,2023,华新环保,,标准无保留意见,2.0,1696908.28,3105475.12,-0.146101,0.0,2.6057,"3110,3110",32.0443,34.65,15.1744,0.050826,1.4748,0.1303,,,,,27.4369,485.0,0.0,8.0,4.0,3.0,6120500.0,3106400.0,917882659,74339412.0,16980503.0
301266.0,2022,宇邦新材,2.079442,标准无保留意见,2.0,1965600.0,7862400.0,,0.0,0.6201,"3110,3110",63.3298,63.95,54.3269,0.298835,13.697,17.2417,,,,,80.5117,393.0,1.0,7.0,4.0,3.0,3090200.0,1929100.0,446549172,7500000.0,7500000.0
301266.0,2023,宇邦新材,2.302585,标准无保留意见,2.0,2076375.0,5758480.0,-0.265306,0.0,0.6201,"3110,3110",63.3298,63.95,54.3269,0.29857,13.697,9.4529,,,,,69.8511,495.0,1.0,7.0,3.0,3.0,3759700.0,2539300.0,430263176,7500000.0,7500000.0
301267.0,2022,华厦眼科,1.94591,标准无保留意见,2.0,4118749.01,40941600.0,,0.0,16.9738,"3110,3110",63.0062,75.27,30.4481,0.19165,1.0014,8.1924,,,,,66.4352,6653.0,1.0,7.0,6.0,3.0,8006600.0,3186300.0,253172490,170271659.0,170270659.0
301267.0,2023,华厦眼科,2.772589,标准无保留意见,2.0,10552106.57,26955600.0,-0.338468,0.0,16.9738,"3110,3110",63.0062,75.27,30.4481,0.191079,1.0014,5.6586,,,,,63.1123,7613.0,1.0,7.0,6.0,3.0,8143400.0,3341400.0,635787173,255407489.0,255405989.0
301268.0,2022,铭利达,1.791759,标准无保留意见,2.0,1808011.89,20084502.1,,0.0,0.0,"3110,3110,3110,3110,3110",47.45,47.45,38.2225,0.163792,3.8024,5.3749,,,,,60.7004,4008.0,1.0,9.0,4.0,3.0,5249700.0,2221400.0,674862636,68470200.0,51084360.0
301268.0,2023,铭利达,1.791759,标准无保留意见,2.0,5369562.57,11932298.3,-0.4014,0.0,0.0,"3110,3110,3110,3110,3110",38.22,38.22,38.2225,0.163456,3.8024,1.6128,,4.5452,,,59.6599,3989.0,1.0,9.0,4.0,3.0,6571700.0,3023200.0,603993333,68470200.0,51084360.0
301269.0,2022,华大九天,3.135494,标准无保留意见,2.0,6614341.16,48902765.04,,,,,,,21.2179,0.112672,1.2035,5.81,,1.83,,,90.01,728.0,0.0,11.0,4.0,4.0,15269400.0,10328500.0,1052543842,0.0,0.0
301269.0,2023,华大九天,2.639057,标准无保留意见,2.0,27766725.06,57470386.14,0.176742,,,,,,21.2179,0.106523,1.2035,12.6529,,,,,93.198,1023.0,0.0,11.0,4.0,4.0,15319300.0,10386400.0,917621309,0.0,0.0
301270.0,2022,汉仪股份,0.693147,标准无保留意见,2.0,575522.67,3020000.0,,0.0,2.6274,3110,7.8046,10.432,17.0864,0.045229,2.3269,2.1309,,0.1066,,,52.7792,360.0,1.0,9.0,7.0,3.0,11597300.0,5333100.0,304832465,7342875.0,7342875.0
301270.0,2023,汉仪股份,1.098612,标准无保留意见,2.0,2943949.59,3975000.0,0.328183,0.0,2.6168,3110,7.8152,10.432,17.0864,0.040109,2.3269,7.1507,,1.41,,,47.5535,384.0,1.0,9.0,7.0,3.0,11269800.0,5082500.0,1006086597,7342875.0,7342875.0
301272.0,2023,英华特,2.302585,标准无保留意见,2.0,753697.6,3178572.82,,0.0,4.8817,"3110,3110,3110,3110",33.3883,38.27,17.5254,0.059905,1.708,4.281,0.1983,0.2553,,,29.744,318.0,1.0,9.0,8.0,3.0,6153100.0,2410600.0,161202194,21594300.0,18826800.0
301273.0,2022,瑞晨环保,,标准无保留意见,2.0,697586.35,2942328.4,,0.0,10.2876,3110,32.3424,42.63,30.998,0.131113,2.1,12.1679,,1.79,,,51.9779,418.0,1.0,7.0,5.0,3.0,2722200.0,1224000.0,100166276,22207500.0,22207500.0
301273.0,2023,瑞晨环保,1.386294,标准无保留意见,2.0,955422.17,1976597.04,-0.325075,0.0,10.2876,3110,32.3424,42.63,30.998,0.131113,2.1,1.7907,,0.8067,,,40.6174,448.0,1.0,7.0,7.0,3.0,3299100.0,1443400.0,174160202,22207500.0,22207500.0
301276.0,2022,嘉曼服饰,,标准无保留意见,2.0,596358.76,2515320.0,,0.0,2.3099,"3110,3110,3110,3110",61.8202,64.13,45.3956,0.218492,6.495,1.3475,0.1161,0.7608,,,15.6244,887.0,0.0,7.0,5.0,3.0,6188600.0,2958500.0,142324401,56575688.0,55680912.0
301276.0,2023,嘉曼服饰,1.386294,标准无保留意见,2.0,944523.38,2633040.0,0.061815,0.0,2.3099,"3110,3110,3110,3110",61.8202,64.13,45.3956,0.218492,6.495,1.1664,0.1821,0.2347,,,14.9832,869.0,0.0,7.0,5.0,3.0,7207800.0,3535000.0,416418299,56575688.0,55680912.0
301277.0,2022,新天地,,标准无保留意见,1.0,913411.35,3850103.2,,0.0,0.0,3110,63.21,63.21,63.2112,0.411782,5.734,1.0407,,0.49,,,75.8507,800.0,0.0,9.0,5.0,3.0,3088100.0,1469500.0,240110808,87319956.25,1735075.0
301277.0,2023,新天地,,标准无保留意见,2.0,1041332.4,4162832.4,0.09795,0.0,0.0,3110,63.21,63.21,63.2112,0.41179,5.734,0.0805,,0.3336,,,74.6441,1010.0,0.0,9.0,5.0,3.0,3453000.0,1649700.0,1258353975,129479935.0,1102613.0
301278.0,2022,快可电子,1.098612,标准无保留意见,2.0,1762400.0,7049600.0,,0.0,0.0,"3110,3110",47.72,47.72,47.7188,0.261651,3.0479,13.2466,,,,,24.8766,699.0,1.0,4.0,3.0,2.0,2286300.0,2107900.0,240416987,30540000.0,40560000.0
301278.0,2023,快可电子,1.386294,标准无保留意见,2.0,1964685.13,4853553.1,-0.310712,0.0,0.0,"3110,3110",47.69,47.69,47.6868,0.2599,3.0504,0.7767,,,,,11.9267,896.0,1.0,4.0,3.0,2.0,2886800.0,2425000.0,279699132,39734000.0,52776000.0
301279.0,2022,金道科技,,标准无保留意见,2.0,516688.97,2202000.0,,0.0,4.5998,"3110,3110,3110,3110",66.6502,71.25,33.75,0.150413,2.25,0.0776,,1.6946,,,46.7722,745.0,0.0,7.0,4.0,3.0,4230000.0,2150000.0,456334563,30000000.0,15000000.0
301279.0,2023,金道科技,,标准无保留意见,2.0,712712.5,2479000.0,0.14732,0.0,4.5998,"3110,3110,3110,3110",66.6502,71.25,33.75,0.150413,2.25,2.2192,,1.79,,,48.4976,770.0,0.0,7.0,4.0,3.0,4270000.0,2170000.0,299179107,30000000.0,15000000.0
301280.0,2022,珠城科技,,标准无保留意见,2.0,703553.8,3110119.85,,0.0,2.741,"3110,3110,3110,3110",65.499,68.24,19.2298,0.110504,1.006,2.4499,,1.3841,,,11.974,1300.0,1.0,9.0,3.0,3.0,3638100.0,1649000.0,18062052,40700000.0,13075000.0
301280.0,2023,珠城科技,1.098612,标准无保留意见,2.0,1083489.11,4013520.11,0.316581,0.0,2.7412,"3110,3110,3110,3110",65.4988,68.24,19.2298,0.110504,1.006,1.6882,,1.6795,,,12.0289,1486.0,0.0,9.0,2.0,3.0,4768700.0,2597500.0,332063465,61050000.0,19612500.0
301281.0,2023,科源制药,0.693147,标准无保留意见,2.0,922143.6,3686191.6,,0.0,14.3429,3110,22.7271,37.07,34.3891,0.131394,4.4333,1.7541,0.1388,0.1049,,,62.2806,627.0,0.0,7.0,2.0,3.0,4001000.0,3271500.0,852310608,0.0,0.0
301282.0,2022,金禄电子,0.693147,标准无保留意见,2.0,941506.58,3970446.96,,0.0,1.3414,"3110,3110",28.1686,29.51,21.6488,0.070724,2.1974,2.8153,,,,,21.5253,2036.0,1.0,7.0,10.0,3.0,5814000.0,2294400.0,373026803,44740000.0,32720000.0
301282.0,2023,金禄电子,1.386294,标准无保留意见,2.0,1802777.8,3776987.8,-0.031353,0.0,1.3414,"3110,3110",28.1686,29.51,21.6488,0.070724,2.1974,0.1239,,,,,18.5158,2229.0,1.0,7.0,10.0,3.0,7507400.0,3118300.0,784197067,44740000.0,32720000.0
301283.0,2022,聚胶股份,,标准无保留意见,2.0,1019260.41,4299200.0,,0.0,3.342,"3110,3110,3110",35.8279,39.17,16.1961,0.0548,1.6316,18.9109,,,,,48.2107,348.0,1.0,9.0,10.0,3.0,16188800.0,7909400.0,112006616,22648878.0,24699944.0
301283.0,2023,聚胶股份,1.098612,标准无保留意见,2.0,1392035.6,2630400.0,-0.380822,0.0,3.342,"3110,3110,3110",35.8279,39.17,16.1961,0.0548,1.6316,8.5437,,,,,37.2937,386.0,1.0,9.0,5.0,3.0,13179100.0,7124600.0,173022501,22648878.0,18375823.0
301285.0,2022,鸿日达,,标准无保留意见,2.0,641618.09,2719777.2,,0.0,5.7933,"3110,3110",56.1167,61.91,44.9021,0.215925,4.2842,1.0253,,,,,16.8253,876.0,1.0,5.0,3.0,2.0,3093300.0,1643400.0,474403467,101799243.0,94299243.0
301285.0,2023,鸿日达,,标准无保留意见,2.0,1233812.73,3302586.6,0.216456,0.0,5.7933,"3110,3110",56.1167,61.91,44.9021,0.21535,4.2842,2.5751,,,,,18.3751,1291.0,1.0,5.0,3.0,2.0,3353200.0,1773200.0,1378985825,100299243.0,92799243.0
301286.0,2022,侨源股份,1.386294,标准无保留意见,2.0,889782.39,9886471.0,,0.0,0.0,"3110,3110,3110,3110",89.01,89.01,71.1,0.517312,8.4946,2.8455,,0.3534,,,4.2789,713.0,0.0,5.0,6.0,2.0,2397900.0,1010800.0,555425899,317959470.0,33848370.0
301286.0,2023,侨源股份,1.098612,标准无保留意见,2.0,1154408.5,11626906.0,0.180185,0.0,0.42,"3110,3110,3110,3110",89.0,89.42,71.1,0.51737,8.4946,3.3713,,,,,4.6366,704.0,0.0,5.0,7.0,2.0,2256900.0,927300.0,315603929,317959470.0,33868370.0
301287.0,2023,康力源,,标准无保留意见,2.0,600786.8,2402786.8,,0.0,0.0,3110,73.55,73.55,73.5509,0.541065,101.7775,0.1089,,0.8384,,,0.9473,873.0,0.0,9.0,12.0,3.0,5298000.0,1359600.0,298983990,49678800.0,0.0
301288.0,2022,*ST 清研,,标准无保留意见,2.0,413166.75,1798366.5,,0.0,11.0555,"3110,3110,3110",45.3545,56.41,18.1259,0.075043,1.1672,0.5804,,4.03,,,36.0204,128.0,1.0,9.0,6.0,3.0,6018300.0,3152000.0,536930715,39867172.0,39867172.0
301288.0,2023,*ST 清研,,标准无保留意见,2.0,893823.7,2050029.8,0.13994,0.0,11.0555,"3110,3110,3110",45.3545,56.41,18.1259,0.075043,1.1672,0.4497,0.5949,3.5956,,,38.867,141.0,1.0,9.0,7.0,3.0,5988800.0,2615400.0,579254003,39867172.0,39867172.0
301289.0,2022,国缆检测,1.098612,标准无保留意见,2.0,635100.0,2540400.0,,1.0,6.375,2120,61.125,67.5,63.75,0.414149,8.5001,5.9999,,0.73,,,83.7012,207.0,0.0,9.0,5.0,3.0,3213500.0,1960000.0,189525228,0.0,0.0
301289.0,2023,国缆检测,0.693147,标准无保留意见,2.0,1399568.03,4306380.0,0.71377,1.0,6.375,2120,61.125,67.5,63.75,0.413557,8.5001,0.242,0.71,0.83,,,76.782,287.0,0.0,9.0,6.0,3.0,4174500.0,2210000.0,536750848,0.0,0.0
301290.0,2022,东星医疗,,标准无保留意见,2.0,847098.39,3749487.89,,0.0,0.3911,"3110,3110",30.7389,31.13,25.0096,0.070688,4.9414,1.2693,,0.0683,,,17.8076,697.0,0.0,7.0,3.0,3.0,3479000.0,2691300.0,97039791,27412934.0,2360000.0
301290.0,2023,东星医疗,,标准无保留意见,2.0,1876062.06,2763782.29,-0.251824,0.0,0.3911,"3110,3110",30.7389,31.13,25.0096,0.070688,4.9414,2.6828,,1.0626,,,21.5328,646.0,0.0,7.0,3.0,3.0,4364000.0,3541500.0,230901494,27412934.0,2360000.0
301291.0,2023,明阳电气,1.098612,标准无保留意见,2.0,1925242.56,8853992.0,,0.0,2.3799,"3200,3110,3110,3110",43.9101,46.29,41.8238,0.185002,7.4561,2.9088,,,,,67.0191,2647.0,0.0,7.0,7.0,3.0,7768300.0,4312700.0,407991003,17512320.0,17512320.0
301292.0,2023,海科新源,,标准无保留意见,2.0,836291.25,4347781.97,,0.0,44.5575,3110,16.3425,60.9,60.9042,0.372853,24.3617,0.6234,,3.1561,,,76.7469,1004.0,0.0,9.0,3.0,3.0,1432900.0,1005000.0,486108362,1940759.0,500592.0
301293.0,2023,三博脑科,,标准无保留意见,2.0,2246997.41,9890544.44,,0.0,0.0,"3110,3110,3110,3110",21.86,21.86,15.6952,0.040359,1.482,1.4164,,2.31,,,25.4586,1954.0,1.0,9.0,7.0,3.0,15689500.0,5466400.0,832623595,34647150.0,16781310.0
301295.0,2023,美硕科技,,标准无保留意见,2.0,597420.0,2389680.0,,0.0,0.0,"3110,3110,3110,3110,3110",70.83,70.83,20.798,0.107868,1.3702,1.1495,0.4626,0.9334,,,6.2955,644.0,1.0,9.0,5.0,3.0,4799900.0,2075300.0,269571663,51100000.0,35830017.0
301296.0,2022,新巨丰,1.098612,标准无保留意见,2.0,913920.52,6489000.0,,0.0,6.3242,"3110,3110",24.9158,31.24,22.563,0.090913,1.8,7.1917,,,,7.38,83.7517,529.0,0.0,12.0,6.0,4.0,7494000.0,4400000.0,367607942,0.0,0.0
301296.0,2023,新巨丰,2.890372,标准无保留意见,2.0,2798298.37,4326000.0,-0.331903,0.0,6.3242,"3110,3110",24.9158,31.24,22.563,0.090913,1.8,1.9982,,,,6.38,79.3939,522.0,0.0,11.0,7.0,4.0,15155500.0,8682600.0,399243109,0.0,0.0
301297.0,2022,富乐德,0.693147,标准无保留意见,2.0,1052149.47,5079233.9,,0.0,8.3427,1230,50.7673,59.11,50.2379,0.258943,8.5,2.4882,,0.0813,,2.76,76.7995,1261.0,0.0,5.0,5.0,2.0,4530400.0,3251300.0,49987425,0.0,0.0
301297.0,2023,富乐德,1.386294,标准无保留意见,2.0,1994683.99,9122994.4,0.802519,0.0,1.9598,1230,50.3302,52.29,50.2379,0.258943,8.5,1.2006,,,,2.76,77.6077,1313.0,0.0,5.0,5.0,2.0,4984200.0,3395900.0,3692866718,0.0,0.0
301298.0,2022,东利机械,,标准无保留意见,2.0,557520.0,2224020.0,,0.0,0.0,"3110,3110,3110",33.06,33.06,22.1422,0.065125,2.4474,0.1075,,0.2048,,,0.3123,1024.0,0.0,9.0,9.0,3.0,4318100.0,1588400.0,568651527,61004842.0,5172000.0
301298.0,2023,东利机械,,标准无保留意见,2.0,1391510.66,2495600.0,0.133415,0.0,0.0,"3110,3110,3110",33.06,33.06,22.1422,0.063576,2.4474,0.5227,,,,,0.5227,1137.0,0.0,7.0,9.0,3.0,4271300.0,1559700.0,900890912,49496400.0,4626500.0
301299.0,2022,卓创资讯,,标准无保留意见,2.0,748500.0,2994000.0,,0.0,0.8846,3110,34.2054,35.09,24.384,0.086189,2.2758,3.6933,0.2749,0.9359,,,23.1541,1088.0,,9.0,4.0,3.0,7752800.0,4038300.0,190108070,22142370.0,18220301.0
301299.0,2023,卓创资讯,,标准无保留意见,2.0,1507397.89,3547200.0,0.207464,0.0,0.8846,3110,34.2054,35.09,24.384,0.084764,2.2758,0.8346,,,,,17.7346,1180.0,0.0,6.0,5.0,2.0,4938500.0,3314200.0,599342305,14946225.0,18375868.0
301300.0,2022,远翔新材,,标准无保留意见,2.0,461669.25,1945669.5,,0.0,0.0,3110,47.23,47.23,47.2304,0.246415,4.2634,0.853,,,,,11.933,304.0,0.0,9.0,4.0,3.0,3167800.0,1677200.0,160920914,34978333.0,0.0
301300.0,2023,远翔新材,,标准无保留意见,2.0,922699.83,2029064.5,0.056284,0.0,0.0,3110,47.23,47.23,47.2304,0.244931,4.2634,2.9197,,0.5522,,,14.5519,344.0,0.0,9.0,4.0,3.0,3017900.0,1542900.0,165825075,34978333.0,0.0
301301.0,2022,川宁生物,0.693147,标准无保留意见,2.0,1872409.77,19894060.0,,0.0,7.7031,3110,18.6652,25.77,70.6266,0.503976,15.6989,1.0441,,,,70.63,90.5241,2779.0,0.0,7.0,5.0,3.0,5827600.0,3148100.0,383969055,0.0,0.0
301301.0,2023,川宁生物,1.386294,标准无保留意见,2.0,5148463.8,18671520.0,-0.052352,0.0,7.6452,"3110,3110,3110",20.0848,27.73,70.6266,0.503332,16.2465,0.5545,,,,70.63,89.4655,2881.0,0.0,7.0,7.0,3.0,8147400.0,4291800.0,3693238151,0.0,0.0
301302.0,2022,华如科技,1.94591,标准无保留意见,2.0,1688471.1,6753244.1,,0.0,0.0,"3110,3110",28.92,28.92,14.6961,0.061604,1.0333,12.3329,,0.4005,,,40.1334,1355.0,0.0,6.0,7.0,2.0,5051700.0,1709700.0,284309781,30500000.0,15000000.0
301302.0,2023,华如科技,1.386294,标准无保留意见,2.0,2174023.8,3972527.55,-0.411761,0.0,7.6716,"3110,3110",29.8077,45.27,14.6961,0.060808,1.0333,2.5183,,,,,28.4877,1000.0,1.0,6.0,12.0,2.0,6093100.0,1807200.0,617569830,22500000.0,22500000.0
301303.0,2023,真兰仪表,,标准无保留意见,2.0,1437370.0,5749480.0,,0.0,1.8679,"3110,3110,3110,3110,3110,3110",34.0255,35.8934,35.625,0.156106,2.4228,0.6167,,,,,39.5383,1756.0,1.0,9.0,6.0,3.0,7264400.0,4947200.0,717218464,79742090.0,83694348.0
301305.0,2023,朗坤科技,,标准无保留意见,2.0,1067452.47,4396451.14,,0.0,11.0923,"3110,3110",25.0577,36.15,11.8241,0.028812,1.8784,0.5208,,,,,27.4264,1598.0,1.0,7.0,5.0,3.0,5021800.0,3355200.0,648158204,22217500.0,22217500.0
301306.0,2022,西测测试,1.098612,标准无保留意见,2.0,864233.07,3645236.0,,0.0,3.2536,3110,50.2064,53.46,41.2322,0.183369,5.8,13.2235,,,,,43.5735,668.0,0.0,9.0,5.0,3.0,5527000.0,2427500.0,222122089,34800000.0,34800000.0
301306.0,2023,西测测试,0.693147,标准无保留意见,2.0,1555095.2,3341396.0,-0.079878,0.0,3.2536,3110,50.2064,53.46,41.2322,0.182015,5.8,6.3955,,,,,34.6155,929.0,0.0,9.0,5.0,3.0,4627200.0,2058700.0,320202355,34800000.0,0.0
301307.0,2023,美利信,2.079442,标准无保留意见,2.0,1722624.36,7305714.0,,0.0,5.8455,"3110,3110,3110",40.7545,46.6,38.9712,0.160166,5.11,4.6435,,,,,53.2692,5166.0,1.0,9.0,10.0,3.0,13046600.0,5927900.0,998709266,600000.0,2852400.0
301308.0,2022,江波龙,1.098612,标准无保留意见,1.0,1862679.05,24350733.7,,0.0,3.2435,"3110,3110",43.0565,46.3,39.2381,0.165217,6.3,1.5794,,2.1428,,,29.8331,1586.0,1.0,9.0,7.0,3.0,8327900.0,3244000.0,493036363,192720000.0,198570000.0
301308.0,2023,江波龙,2.079442,标准无保留意见,1.0,10389154.58,38004154.58,0.560698,0.0,3.2026,"3110,3110",43.1174,46.32,39.2555,0.165354,6.3028,7.8325,,2.08,,,34.8302,2979.0,1.0,9.0,7.0,3.0,8079100.0,5174600.0,1290270925,192873900.0,198723900.0
301309.0,2022,万得凯,,标准无保留意见,2.0,593157.65,2502000.0,,0.0,2.64,"3110,3110,3110,3110,3110,3110",72.36,75.0,18.2,0.087416,1.0,1.1409,,,,,6.1409,693.0,0.0,9.0,6.0,3.0,2980800.0,1245300.0,114099519,53200000.0,35000000.0
301309.0,2023,万得凯,,标准无保留意见,2.0,698750.0,2795000.0,0.141685,0.0,2.64,"3110,3110,3110,3110,3110,3110",72.36,75.0,18.2,0.087416,1.0,0.4986,,,,,5.4986,962.0,0.0,9.0,7.0,3.0,3372500.0,1388700.0,155135490,53200000.0,35000000.0
301310.0,2023,鑫宏业,1.791759,标准无保留意见,2.0,1135842.93,4723846.89,,0.0,2.4869,"3110,3110",46.0931,48.58,21.6275,0.131417,1.0,2.4025,,0.7973,,,14.2207,621.0,1.0,7.0,4.0,3.0,5296100.0,3980400.0,310887257,60000000.0,42650000.0
301311.0,2022,昆船智能,,标准无保留意见,2.0,1008990.81,4255200.0,,1.0,0.0,2100,63.65,63.65,60.0,0.37423,5.2859,1.1795,,0.8745,,,77.054,2141.0,0.0,9.0,9.0,3.0,10790800.0,3569500.0,358729534,0.0,0.0
301311.0,2023,昆船智能,,标准无保留意见,2.0,2119989.52,5832000.0,0.37356,1.0,0.0,2100,63.65,63.65,60.0,0.374239,5.2859,0.1235,,0.4763,,,75.9898,2149.0,0.0,9.0,8.0,3.0,12876200.0,4487000.0,2352792133,0.0,0.0
301312.0,2022,智立方,,标准无保留意见,2.0,873411.51,3493645.88,,0.0,2.3722,"3110,3110,3110",67.5978,69.97,32.7552,0.175023,1.3966,4.0889,,1.14,,,8.9389,614.0,0.0,7.0,3.0,3.0,5126900.0,2970000.0,160150378,28572930.0,13717909.0
301312.0,2023,智立方,1.609438,标准无保留意见,2.0,1763206.2,6774190.67,0.919619,0.0,2.3098,"3110,3110,3110",66.4201,68.73,32.1721,0.168847,1.3966,17.2294,,,,,20.8794,731.0,0.0,7.0,3.0,3.0,3839800.0,2203700.0,312533386,40693167.0,20644363.0
301313.0,2022,凡拓数创,0.693147,标准无保留意见,2.0,792658.36,3343232.18,,0.0,1.6026,"3110,3110",32.2374,33.84,27.3017,0.078918,7.3523,1.1846,0.0006,0.0015,,,15.5371,1.0,1.0,9.0,4.0,3.0,3566700.0,2225400.0,328896171,32327480.0,32327480.0
301313.0,2023,凡拓数创,0.693147,标准无保留意见,2.0,2336470.41,3690142.4,0.108358,0.0,0.0391,"3110,3110",32.2009,32.24,27.3017,0.077747,7.551,6.5543,,,,,13.8732,1083.0,1.0,7.0,6.0,3.0,5516900.0,2437200.0,1263609907,31592480.0,32053752.0
301314.0,2023,科瑞思,,标准无保留意见,2.0,602777.5,2411110.0,,0.0,0.0,"3110,3110,3110",40.5,40.5,21.8784,0.079522,1.645,1.5872,0.2271,,,,6.7431,659.0,1.0,7.0,5.0,3.0,4422500.0,2241700.0,248896073,28885480.0,8899150.0
301315.0,2023,威士顿,,标准无保留意见,2.0,1162920.0,4651680.0,,0.0,3.4757,3110,57.3257,60.8014,33.6364,0.178989,1.4095,0.3818,,0.9347,,,40.4216,477.0,0.0,5.0,5.0,2.0,5297000.0,2669000.0,678355296,29600000.0,0.0
301316.0,2022,慧博云通,,标准无保留意见,2.0,660121.72,7676191.9,,0.0,8.3137,3110,30.9763,39.29,21.3745,0.089416,1.425,0.4136,,0.3358,,,78.1094,5474.0,1.0,10.0,8.0,4.0,9146400.0,3328000.0,463780272,11683497.0,11683497.0
301316.0,2023,慧博云通,,标准无保留意见,2.0,5541322.43,9296232.4,0.214655,0.0,8.3137,3110,30.9763,39.29,21.3745,0.083778,1.425,0.2939,,,,,73.6077,6234.0,1.0,9.0,10.0,3.0,11663600.0,3915500.0,2126205343,11683497.0,11683497.0
301317.0,2023,鑫磊股份,0.693147,标准无保留意见,2.0,772638.0,3090355.4,,0.0,3.1382,"3110,3110",68.3618,71.4976,49.5286,0.271342,3.2599,1.2445,,,,,56.0945,1008.0,0.0,7.0,4.0,3.0,2362200.0,1729000.0,531491984,23882572.0,3256715.0
301318.0,2022,维海德,1.098612,标准无保留意见,2.0,699611.88,2950010.0,,0.0,9.2852,3110,40.5148,49.8,36.8288,0.169386,2.8404,0.7642,,,,,13.8057,723.0,1.0,8.0,6.0,3.0,8095800.0,3352900.0,129605112,29346599.0,29220599.0
301318.0,2023,维海德,,标准无保留意见,2.0,1057328.51,3686818.38,0.257252,0.0,9.2852,3110,40.5148,49.8,36.8288,0.169386,2.8404,2.1353,,0.3003,,,15.4056,806.0,1.0,8.0,6.0,3.0,8125100.0,3318000.0,382274453,44019898.0,43830898.0
301319.0,2022,唯特偶,0.693147,标准无保留意见,2.0,808452.76,3409916.0,,0.0,0.0,"3110,3110",50.83,50.83,30.6958,0.141649,1.6667,8.6934,,,,,29.1634,376.0,0.0,7.0,5.0,3.0,4195900.0,1688000.0,143933574,21000000.0,3600000.0
301319.0,2023,唯特偶,1.386294,标准无保留意见,2.0,1526837.4,3425162.4,0.016741,0.0,0.0,"3110,3110",50.83,50.83,30.6958,0.141348,1.6667,10.9082,,,,,30.4282,397.0,1.0,7.0,6.0,3.0,4849600.0,2001600.0,187610781,20520000.0,20720000.0
301320.0,2023,豪江智能,,标准无保留意见,2.0,836691.0,3346764.0,,0.0,4.0627,3110,56.6473,60.71,49.6689,0.255577,9.0,0.4604,0.2339,0.8595,,,26.5446,1136.0,0.0,9.0,3.0,3.0,3990200.0,1999300.0,838970390,90000000.0,0.0
301321.0,2022,翰博高新,0.693147,标准无保留意见,2.0,1133457.71,2324223.0,,0.0,0.348,"3110,3110,3110",49.602,49.95,27.5764,0.098856,2.6219,1.8226,,3.66,,,35.4067,1750.0,1.0,7.0,5.0,3.0,4419200.0,2335800.0,217707262,34275400.0,34274700.0
301321.0,2023,翰博高新,0.693147,标准无保留意见,2.0,2809643.63,3553451.1,0.528876,0.0,0.0,"3110,3110,3110",49.61,49.61,27.5764,0.097066,2.6219,1.1362,,5.5389,,,26.9451,1593.0,1.0,7.0,5.0,3.0,3608900.0,2371900.0,1191305504,51715800.0,51715800.0
301322.0,2023,绿通科技,0.693147,标准无保留意见,2.0,1079832.6,4317712.73,,0.0,1.7653,"3110,3110",32.2847,34.05,30.9631,0.102861,5.6058,3.6183,,,,,23.0616,583.0,1.0,9.0,5.0,3.0,15981500.0,12598500.0,250078211,35630499.0,35330499.0
301323.0,2023,新莱福,,标准无保留意见,2.0,913417.19,3881097.7,,0.0,15.0221,3110,26.5879,41.61,34.8113,0.151168,2.5378,0.2548,0.3717,1.7717,,,68.3051,1048.0,0.0,7.0,6.0,3.0,9593200.0,4823100.0,491120482,0.0,0.0
301325.0,2023,曼恩斯特,2.302585,标准无保留意见,2.0,2028357.62,9304800.0,,0.0,3.4405,"3110,3110",43.2995,46.74,38.818,0.166386,4.9027,4.1317,,1.95,,,79.7198,1299.0,0.0,9.0,5.0,3.0,8281000.0,4033200.0,304690846,0.0,0.0
301326.0,2022,捷邦科技,0.693147,标准无保留意见,2.0,616815.56,2788808.95,,0.0,5.808,"3110,3110,3110",56.642,62.45,55.4072,0.31395,8.4,2.2302,,2.2924,,,78.3726,1716.0,0.0,7.0,6.0,3.0,12434000.0,6055800.0,94966611,317460.0,317460.0
301326.0,2023,捷邦科技,0.693147,标准无保留意见,2.0,890154.33,2895654.33,0.050662,0.0,5.808,"3110,3110,3110",56.642,62.45,55.4072,0.313688,8.4,1.3732,0.3968,1.38,,,75.19,1473.0,0.0,7.0,6.0,3.0,10418000.0,4486700.0,234138021,317460.0,317460.0
301327.0,2022,华宝新能,2.484907,标准无保留意见,2.0,4381406.74,18072000.0,,0.0,5.9554,"3110,3110",66.2846,72.24,32.0247,0.1504,1.7537,15.185,,,,,63.6376,1365.0,1.0,7.0,5.0,3.0,9826800.0,5640300.0,120174907,23156250.0,23156250.0
