code,listing_year
600643.0,1993
600644.0,1993
600645.0,1993
600646.0,1993
600647.0,1993
600648.0,1993
600649.0,1993
600650.0,1993
600651.0,1990
600652.0,1990
600653.0,1990
600654.0,1990
600655.0,1992
600656.0,1990
600657.0,1993
600658.0,1993
600659.0,1993
600660.0,1993
600661.0,1993
600662.0,1993
600663.0,1993
600664.0,1993
600665.0,1993
600666.0,1993
600667.0,1993
600668.0,1993
600669.0,1993
600670.0,1993
600671.0,1993
600672.0,1993
600673.0,1993
600674.0,1993
600675.0,1993
600676.0,1993
600677.0,1993
600678.0,1993
600679.0,1993
600680.0,1993
600681.0,1993
600682.0,1993
600683.0,1993
600684.0,1993
600685.0,1993
600686.0,1993
600687.0,1993
600688.0,1993
600689.0,1993
600690.0,1993
600691.0,1993
600692.0,1993
600693.0,1993
600694.0,1993
600695.0,1993
600696.0,1993
600697.0,1993
600698.0,1993
600699.0,1993
600700.0,1996
600701.0,1996
600702.0,1996
600703.0,1996
600704.0,1996
600705.0,1996
600706.0,1996
600707.0,1996
600708.0,1996
600709.0,1996
600710.0,1996
600711.0,1996
600712.0,1996
600713.0,1996
600714.0,1996
600715.0,1996
600716.0,1996
600717.0,1996
600718.0,1996
600719.0,1996
600720.0,1996
600721.0,1996
600722.0,1996
600723.0,1996
600724.0,1996
600725.0,1996
600726.0,1996
600727.0,1996
600728.0,1996
600729.0,1996
600730.0,1996
600731.0,1996
600732.0,1996
600733.0,1996
600734.0,1996
600735.0,1996
600736.0,1996
600737.0,1996
600738.0,1996
600739.0,1996
600740.0,1996
600741.0,1996
600742.0,1996
600743.0,1996
600744.0,1996
600745.0,1996
600746.0,1996
600747.0,1996
600748.0,1996
600749.0,1996
600750.0,1996
600751.0,1996
600752.0,1996
600753.0,1996
600754.0,1994
600755.0,1996
600756.0,1996
600757.0,1996
600758.0,1996
600759.0,1996
600760.0,1996
600761.0,1996
600762.0,1996
600763.0,1996
600764.0,1996
600765.0,1996
600766.0,1996
600767.0,1996
600768.0,1996
600769.0,1996
600770.0,1996
600771.0,1996
600772.0,1996
600773.0,1996
600774.0,1996
600775.0,1996
600776.0,1996
600777.0,1996
600778.0,1996
600779.0,1996
600780.0,1996
600781.0,1996
600782.0,1996
600783.0,1996
600784.0,1996
600785.0,1997
600786.0,1996
600787.0,1997
600788.0,1996
600789.0,1997
600790.0,1997
600791.0,1997
600792.0,1997
600793.0,1997
600794.0,1997
600795.0,1997
600796.0,1997
600797.0,1997
600798.0,1997
600799.0,1997
600800.0,1993
600801.0,1994
600802.0,1994
600803.0,1994
600804.0,1994
600805.0,1994
600806.0,1993
600807.0,1994
600808.0,1993
600809.0,1994
600810.0,1994
600811.0,1994
600812.0,1994
600813.0,1994
600814.0,1994
600815.0,1994
600816.0,1994
600817.0,1994
600818.0,1993
600819.0,1993
600820.0,1994
600821.0,1994
600822.0,1994
600823.0,1994
600824.0,1994
600825.0,1994
600826.0,1994
600827.0,1994
600828.0,1994
600829.0,1994
600830.0,1994
600831.0,1994
600832.0,1994
600833.0,1994
600834.0,1994
600835.0,1994
600836.0,1994
600837.0,1994
600838.0,1994
600839.0,1994
600840.0,1994
600841.0,1993
600842.0,1994
600843.0,1994
600844.0,1993
600845.0,1994
600846.0,1994
600847.0,1994
600848.0,1994
600849.0,1994
600850.0,1994
600851.0,1993
600852.0,1994
600853.0,1994
600854.0,1994
600855.0,1994
600856.0,1994
600857.0,1994
600858.0,1994
600859.0,1994
600860.0,1993
600861.0,1994
600862.0,1994
600863.0,1994
600864.0,1994
600865.0,1994
600866.0,1994
600867.0,1994
600868.0,1994
600869.0,1995
600870.0,1995
600871.0,1994
600872.0,1995
600873.0,1995
600874.0,1994
600875.0,1994
600876.0,1994
600877.0,1995
600878.0,1995
600879.0,1995
600880.0,1995
600881.0,1995
600882.0,1995
600883.0,1995
600884.0,1996
600885.0,1996
600886.0,1996
600887.0,1996
600888.0,1996
600889.0,1996
600890.0,1996
600891.0,1996
600892.0,1996
600893.0,1996
600894.0,1996
600895.0,1996
600896.0,1996
600897.0,1996
600898.0,1996
600899.0,1996
600900.0,2003
600901.0,2018
600903.0,2017
600905.0,2021
600906.0,2021
600908.0,2016
600909.0,2016
600916.0,2021
600917.0,2014
600918.0,2020
600919.0,2016
600925.0,2023
600926.0,2016
600927.0,2021
600928.0,2019
600929.0,2018
600933.0,2017
600935.0,2021
600936.0,2016
600938.0,2001
600939.0,2017
600941.0,1997
600955.0,2021
600956.0,2010
600958.0,2015
600959.0,2015
600960.0,2004
600961.0,2004
600962.0,2004
600963.0,2004
600965.0,2004
600966.0,2004
600967.0,2004
600968.0,2019
600969.0,2004
600970.0,2005
600971.0,2004
600973.0,2004
600975.0,2004
600976.0,2004
600977.0,2016
600978.0,2004
600979.0,2004
600980.0,2004
600981.0,2004
600982.0,2004
600983.0,2004
600984.0,2004
600985.0,2004
600986.0,2004
600987.0,2004
600988.0,2004
600989.0,2019
600990.0,2004
600991.0,2004
600992.0,2004
600993.0,2004
600995.0,2004
600996.0,2016
600997.0,2004
600998.0,2010
600999.0,2009
601000.0,2010
601001.0,2006
601002.0,2007
601003.0,2007
601005.0,1997
601006.0,2006
601007.0,2007
601008.0,2007
601009.0,2007
601010.0,2011
601011.0,2011
601012.0,2012
601015.0,2014
601016.0,2014
601018.0,2010
601019.0,2017
601020.0,2016
601021.0,2015
601022.0,2022
601028.0,2011
601033.0,2024
601038.0,1997
601058.0,2011
601059.0,2023
601061.0,2023
601065.0,2023
601066.0,2016
601068.0,2012
601069.0,2015
601077.0,2010
601083.0,2023
601086.0,2017
601088.0,2005
601089.0,2022
601096.0,2023
601098.0,2010
601099.0,2007
601100.0,2011
601101.0,2010
601106.0,2010
601107.0,1997
601108.0,2017
601111.0,2004
601113.0,2011
601116.0,2011
601117.0,2010
601118.0,2011
601121.0,2023
601126.0,2010
601127.0,2016
601128.0,2016
601133.0,2023
601136.0,2022
601137.0,2011
601138.0,2018
601139.0,2009
601155.0,2015
601156.0,2021
601158.0,2010
601162.0,2018
601163.0,2016
601166.0,2007
601168.0,2007
601169.0,2007
601177.0,2010
601179.0,2010
601186.0,2008
601187.0,2020
601188.0,2010
601198.0,2015
601199.0,2011
601200.0,2017
601208.0,2011
601211.0,2015
601212.0,2017
601216.0,2011
601218.0,2011
601222.0,2011
601225.0,2014
601226.0,2014
601228.0,2017
601229.0,2016
601231.0,2012
601233.0,2011
601236.0,2019
601238.0,2010
601258.0,2011
601268.0,2010
601279.0,2021
601288.0,2010
601298.0,2014
601299.0,2009
601311.0,2011
601313.0,2012
601318.0,2004
601319.0,2012
601326.0,2013
601328.0,2005
601330.0,2014
601333.0,1996
601336.0,2011
601339.0,2012
601360.0,2018
601366.0,2017
601368.0,2015
601369.0,2010
601375.0,2014
601377.0,2010
601388.0,2012
601390.0,2007
601398.0,2006
601399.0,2020
601456.0,2015
601500.0,2016
601512.0,2019
601515.0,2012
601518.0,2010
601519.0,2011
601528.0,2021
601555.0,2011
601558.0,2011
601566.0,2011
601567.0,2011
601568.0,2020
601577.0,2018
601579.0,2014
601588.0,1997
601595.0,2016
601598.0,2003
601599.0,2011
601600.0,2001
601601.0,2007
601606.0,2018
601607.0,1994
601608.0,2012
601609.0,2020
601611.0,2016
601615.0,2019
601616.0,2011
601618.0,2009
601619.0,2017
601628.0,2003
601633.0,2003
601636.0,2011
601658.0,2016
601665.0,2021
601666.0,2006
601668.0,2009
601669.0,2011
601677.0,2011
601678.0,2010
601686.0,2020
601688.0,2010
601689.0,2015
601696.0,2020
601698.0,2019
601699.0,2006
601700.0,2011
601702.0,2020
601717.0,2010
601718.0,2010
601727.0,2005
601728.0,2002
601766.0,2008
601777.0,2010
601778.0,2020
601788.0,2009
601789.0,2011
601798.0,2011
601799.0,2011
601800.0,2006
601801.0,2010
601808.0,2002
601811.0,2007
601816.0,2020
601818.0,2010
601825.0,2021
601827.0,2020
601828.0,2015
601838.0,2018
601857.0,2000
601858.0,2017
601860.0,2019
601865.0,2015
601866.0,2004
601868.0,2015
601869.0,2014
601872.0,2006
601877.0,2010
601878.0,2017
601880.0,2006
601881.0,2013
601882.0,2016
601886.0,2011
601888.0,2009
601890.0,2010
601898.0,2006
601899.0,2003
601900.0,2016
601901.0,2011
601908.0,2011
601916.0,2016
601918.0,2007
601919.0,2005
601921.0,2021
601928.0,2011
601929.0,2012
601933.0,2010
601939.0,2005
601949.0,2017
601952.0,2017
601956.0,2020
601958.0,2008
601963.0,2013
601965.0,2012
601966.0,2016
601968.0,2015
601969.0,2014
601975.0,2019
601985.0,2015
601988.0,2006
601989.0,2009
601990.0,2018
601991.0,1997
601992.0,2009
601995.0,2015
601996.0,2011
601997.0,2016
601998.0,2007
601999.0,2007
603000.0,2012
603001.0,2012
603002.0,2012
603003.0,2012
603004.0,2023
603005.0,2014
603006.0,2014
603007.0,2016
603008.0,2012
603009.0,2014
603010.0,2014
603011.0,2014
603012.0,2015
603013.0,2018
603015.0,2015
603016.0,2016
603017.0,2014
603018.0,2014
603019.0,2014
603020.0,2015
603021.0,2015
603022.0,2015
603023.0,2015
603025.0,2015
603026.0,2015
603027.0,2016
603028.0,2016
603029.0,2016
603030.0,2015
603031.0,2016
603032.0,2017
603033.0,2016
603035.0,2017
603036.0,2016
603037.0,2017
603038.0,2017
603039.0,2017
603040.0,2017
603041.0,2017
603042.0,2017
603043.0,2017
603045.0,2018
603048.0,2021
603050.0,2017
603051.0,2022
603052.0,2022
603053.0,2019
603055.0,2017
603056.0,2018
603057.0,2022
603058.0,2016
603059.0,2018
603060.0,2016
603061.0,2023
603062.0,2023
603063.0,2017
603065.0,2023
603066.0,2015
603067.0,2016
603068.0,2019
603069.0,2016
603070.0,2022
603071.0,2021
603073.0,2023
603075.0,2023
603076.0,2017
603077.0,2012
603078.0,2017
603079.0,2017
603080.0,2018
603081.0,2017
603082.0,2024
603083.0,2017
603085.0,2015
603086.0,2017
603087.0,2020
603088.0,2014
603089.0,2017
603090.0,2016
603093.0,2019
603095.0,2020
603096.0,2017
603097.0,2022
603098.0,2016
603099.0,2014
603100.0,2014
603101.0,2016
603102.0,2022
603103.0,2017
603105.0,2018
603106.0,2017
603107.0,2023
603108.0,2015
603109.0,2019
603110.0,2017
603111.0,2014
603112.0,2020
603113.0,2017
603115.0,2019
603116.0,2015
603117.0,2015
603118.0,2015
603119.0,2023
603121.0,2019
603122.0,2022
603123.0,2012
603125.0,2023
603126.0,2014
603127.0,2017
603128.0,2012
603129.0,2017
603130.0,2022
603131.0,2016
603132.0,2022
603133.0,2017
603135.0,2023
603136.0,2017
603137.0,2023
603138.0,2017
603139.0,2017
603150.0,2022
603151.0,2022
603153.0,2023
603155.0,2020
603156.0,2018
603157.0,2014
603158.0,2015
603159.0,2016
603160.0,2016
603161.0,2018
603162.0,2023
603163.0,2022
603165.0,2017
603166.0,2014
603167.0,2012
603168.0,2014
603169.0,2014
603170.0,2022
603171.0,2021
603172.0,2023
603173.0,2023
603176.0,2021
603177.0,2017
603178.0,2017
603179.0,2017
603180.0,2017
603181.0,2017
603182.0,2022
603183.0,2017
603185.0,2018
603186.0,2017
603187.0,2018
603188.0,2014
603189.0,2016
603190.0,2023
603191.0,2022
603192.0,2018
603193.0,2023
603195.0,2020
603196.0,2017
603197.0,2017
603198.0,2015
603199.0,2015
603200.0,2017
603201.0,2022
603203.0,2016
603206.0,2022
603208.0,2017
603209.0,2022
603211.0,2022
603212.0,2020
603213.0,2021
603214.0,2018
603215.0,2022
603216.0,2021
603217.0,2019
603218.0,2016
603219.0,2021
603220.0,2018
603221.0,2020
603222.0,2015
603223.0,2015
603225.0,2017
603226.0,2017
603227.0,2015
603228.0,2017
603229.0,2017
603230.0,2021
603231.0,2023
603232.0,2017
603233.0,2017
603235.0,2022
603236.0,2019
603237.0,2022
603238.0,2017
603239.0,2016
603255.0,2022
603256.0,2019
603258.0,2016
603259.0,2007
603260.0,2017
603261.0,2022
603266.0,2017
603267.0,2019
603268.0,2015
603269.0,2017
603270.0,2023
603272.0,2022
603273.0,2023
603275.0,2023
603276.0,2023
603277.0,2017
603278.0,2017
603279.0,2019
603280.0,2022
603281.0,2023
603282.0,2023
603283.0,2017
603286.0,2017
603288.0,2014
603289.0,2017
603290.0,2020
603291.0,2023
603296.0,2023
603297.0,2018
603298.0,2016
603299.0,2015
603300.0,2015
603301.0,2018
603303.0,2017
603305.0,2017
603306.0,2014
603307.0,2023
603308.0,2014
603309.0,2015
603311.0,2015
603312.0,2024
603313.0,2016
603315.0,2015
603316.0,2017
603317.0,2019
603318.0,2015
603319.0,2016
603320.0,2017
603321.0,2017
603322.0,2016
603323.0,2016
603324.0,2021
603325.0,2024
603326.0,2017
603327.0,2019
603328.0,2014
603329.0,2017
603330.0,2017
603331.0,2017
603332.0,2019
603333.0,2012
603335.0,2017
603336.0,2016
603337.0,2017
603338.0,2015
603339.0,2016
603341.0,2024
603344.0,2024
603345.0,2017
603348.0,2018
603351.0,2019
603353.0,2020
603355.0,2015
603356.0,2018
603357.0,2017
603358.0,2017
603359.0,2017
603360.0,2017
603363.0,2017
603365.0,2017
603366.0,2012
603367.0,2017
603368.0,2014
603369.0,2014
603373.0,2023
603375.0,2024
603377.0,2016
603378.0,2017
603379.0,2019
603380.0,2017
603383.0,2017
603385.0,2017
603386.0,2017
603387.0,2017
603388.0,2017
603389.0,2016
603390.0,2019
603392.0,2020
603393.0,2016
603396.0,2017
603398.0,2015
603399.0,2012
603408.0,2020
603416.0,2016
603421.0,2016
603429.0,2017
603439.0,2020
603444.0,2017
603456.0,2014
603458.0,2017
603466.0,2017
603477.0,2017
603486.0,2018
603488.0,2017
603489.0,2019
603496.0,2017
603499.0,2017
603500.0,2017
603501.0,2017
603505.0,2017
603506.0,2018
603507.0,2017
603508.0,2015
603511.0,2021
603515.0,2016
603516.0,2018
603517.0,2017
603518.0,2014
603519.0,2015
603520.0,2016
603527.0,2017
603528.0,2016
603529.0,2021
603530.0,2019
603533.0,2017
603535.0,2017
603536.0,2017
603538.0,2017
603551.0,2020
603555.0,2014
603556.0,2016
603557.0,2017
603558.0,2015
603559.0,2016
603565.0,2020
603566.0,2015
603567.0,2015
603568.0,2015
603569.0,2016
603577.0,2016
603578.0,2017
603579.0,2017
603580.0,2017
603583.0,2018
603585.0,2016
603586.0,2017
603587.0,2018
603588.0,2014
603589.0,2015
603590.0,2018
603595.0,2017
603596.0,2018
603598.0,2015
603599.0,2015
603600.0,2015
603601.0,2015
603602.0,2017
603603.0,2017
603605.0,2017
603606.0,2014
603607.0,2017
603608.0,2016
603609.0,2014
603610.0,2019
603611.0,2015
603612.0,2017
603613.0,2019
603615.0,2017
603616.0,2015
603617.0,2017
603618.0,2015
603619.0,2017
603626.0,2017
603628.0,2017
603629.0,2018
603630.0,2017
603633.0,2016
603636.0,2014
603637.0,2017
603638.0,2017
603639.0,2017
603648.0,2017
603650.0,2018
603655.0,2017
603656.0,2017
603657.0,2018
603658.0,2016
603659.0,2017
603660.0,2016
603661.0,2017
603662.0,2019
603663.0,2016
603665.0,2017
603666.0,2018
603667.0,2016
603668.0,2017
603669.0,2015
603676.0,2017
603677.0,2017
603678.0,2015
603679.0,2017
603680.0,2018
603681.0,2019
603682.0,2020
603683.0,2017
603685.0,2017
603686.0,2015
603687.0,2019
603688.0,2014
603689.0,2017
603690.0,2017
603693.0,2018
603696.0,2015
603697.0,2019
603698.0,2015
603699.0,2014
603700.0,2019
603701.0,2016
603703.0,2015
603706.0,2018
603707.0,2017
603708.0,2016
603709.0,2018
603711.0,2017
603712.0,2018
603713.0,2018
603716.0,2016
603717.0,2017
603718.0,2015
603719.0,2020
603721.0,2017
603722.0,2017
603725.0,2017
603726.0,2016
603727.0,2016
603728.0,2017
603729.0,2015
603730.0,2017
603733.0,2018
603737.0,2016
603738.0,2016
603739.0,2019
603755.0,2019
603757.0,2017
603758.0,2017
603759.0,2021
603766.0,2012
603767.0,2017
603768.0,2017
603773.0,2018
603776.0,2017
603777.0,2016
603778.0,2015
603779.0,2016
603786.0,2019
603787.0,2017
603788.0,2015
603789.0,2015
603790.0,2018
603797.0,2017
603798.0,2016
603799.0,2015
603800.0,2015
603801.0,2017
603803.0,2017
603806.0,2014
603808.0,2015
603809.0,2017
603810.0,2018
603811.0,2017
603813.0,2017
603815.0,2019
603816.0,2016
603817.0,2017
603818.0,2015
603819.0,2016
603822.0,2016
603823.0,2016
603825.0,2017
603826.0,2017
603828.0,2015
603829.0,2017
603833.0,2017
603836.0,2021
603838.0,2015
603839.0,2017
603843.0,2016
603848.0,2017
603855.0,2017
603856.0,2017
603858.0,2016
603859.0,2016
603860.0,2017
603861.0,2016
603863.0,2019
603866.0,2015
603867.0,2019
603868.0,2016
603869.0,2015
603871.0,2018
603876.0,2018
603877.0,2017
603878.0,2016
603879.0,2017
603880.0,2017
603881.0,2017
603882.0,2017
603883.0,2015
603885.0,2015
603886.0,2016
603887.0,2016
603888.0,2016
603889.0,2014
603890.0,2017
603893.0,2020
603895.0,2018
603896.0,2017
603897.0,2018
603898.0,2015
603899.0,2015
603900.0,2016
603901.0,2015
603903.0,2017
603906.0,2017
603908.0,2017
603909.0,2016
603912.0,2017
603915.0,2019
603916.0,2017
603917.0,2017
603918.0,2015
603919.0,2016
603920.0,2017
603922.0,2017
603926.0,2017
603927.0,2019
603928.0,2016
603929.0,2016
603931.0,2020
603933.0,2017
603936.0,2015
603937.0,2017
603938.0,2017
603939.0,2015
603948.0,2020
603949.0,2020
603950.0,2020
603955.0,2017
603956.0,2019
603958.0,2016
603959.0,2016
603960.0,2017
603963.0,2017
603966.0,2017
603967.0,2019
603968.0,2015
603969.0,2015
603970.0,2017
603976.0,2017
603977.0,2016
603978.0,2017
603979.0,2015
603980.0,2017
603982.0,2019
603983.0,2019
603985.0,2017
603986.0,2016
603987.0,2016
603988.0,2014
603989.0,2015
603990.0,2016
603991.0,2017
603992.0,2019
603993.0,2007
603995.0,2019
603996.0,2015
603997.0,2015
603998.0,2014
603999.0,2015
605001.0,2020
605003.0,2020
605005.0,2021
605006.0,2020
605007.0,2020
605008.0,2020
605009.0,2020
605011.0,2021
605016.0,2021
605018.0,2020
605020.0,2021
605028.0,2021
605033.0,2021
605050.0,2020
605055.0,2021
605056.0,2021
605058.0,2020
605060.0,2021
605066.0,2020
605068.0,2020
605069.0,2021
605077.0,2021
605080.0,2021
605081.0,2021
605086.0,2021
605088.0,2020
605089.0,2021
605090.0,2021
605098.0,2021
605099.0,2020
605100.0,2020
605108.0,2020
605111.0,2020
605116.0,2020
605117.0,2021
605118.0,2020
605122.0,2021
605123.0,2020
605128.0,2020
605133.0,2021
605136.0,2020
605138.0,2021
605151.0,2020
605155.0,2020
605158.0,2020
605162.0,2021
605166.0,2020
605167.0,2021
605168.0,2020
605169.0,2020
605177.0,2020
605178.0,2020
605179.0,2020
605180.0,2021
605183.0,2020
605186.0,2020
605188.0,2020
605189.0,2021
605196.0,2021
605198.0,2003
605199.0,2020
605208.0,2021
605218.0,2020
605222.0,2020
605228.0,2021
605255.0,2020
605258.0,2020
605259.0,2021
605266.0,2020
605268.0,2021
605277.0,2021
605286.0,2021
605287.0,2021
605288.0,2020
605289.0,2021
605296.0,2021
605298.0,2021
605299.0,2020
605300.0,2021
605303.0,2021
605305.0,2021
605318.0,2020
605319.0,2021
605333.0,2020
605336.0,2020
605337.0,2021
605338.0,2020
605339.0,2021
605358.0,2020
605365.0,2021
605366.0,2020
605368.0,2021
605369.0,2020
605376.0,2020
605377.0,2020
605378.0,2021
605388.0,2020
605389.0,2021
605398.0,2021
605399.0,2020
605488.0,2021
605499.0,2021
605500.0,2020
605507.0,2021
605555.0,2021
605566.0,2021
605567.0,2021
605577.0,2021
605580.0,2021
605588.0,2021
605589.0,2021
605598.0,2021
605599.0,2021
688001.0,2019
688002.0,2019
688003.0,2019
688004.0,2020
688005.0,2019
688006.0,2019
688007.0,2019
688008.0,2013
688009.0,2015
688010.0,2019
688011.0,2019
688012.0,2019
688013.0,2020
688015.0,2019
688016.0,2019
688017.0,2020
688018.0,2019
688019.0,2019
688020.0,2019
688021.0,2019
688022.0,2019
688023.0,2019
688025.0,2019
688026.0,2020
688027.0,2020
688028.0,2019
688029.0,2019
688030.0,2019
688031.0,2022
688032.0,2021
688033.0,2019
688035.0,2022
688036.0,2019
688037.0,2019
688038.0,2021
688039.0,2019
688041.0,2022
688045.0,2022
688046.0,2022
688047.0,2022
688048.0,2022
688049.0,2021
688050.0,2020
688051.0,2020
688052.0,2022
688053.0,2022
688055.0,2020
688056.0,2020
688057.0,2020
688058.0,2019
688059.0,2021
688060.0,2020
688061.0,2022
688062.0,2022
688063.0,2020
688065.0,2020
688066.0,2019
688067.0,2021
688068.0,2019
688069.0,2020
688070.0,2021
688071.0,2021
688072.0,2022
688073.0,2022
688075.0,2021
688076.0,2021
688077.0,2020
688078.0,2019
688079.0,2021
688080.0,2020
688081.0,2020
688082.0,2021
688083.0,2021
688084.0,2022
688085.0,2020
688086.0,2020
688087.0,2021
688088.0,2019
688089.0,2019
688090.0,2020
688091.0,2021
688092.0,2021
688093.0,2020
688095.0,2020
688096.0,2020
688097.0,2021
688098.0,2019
688099.0,2019
688100.0,2020
688101.0,2019
688102.0,2022
688103.0,2021
688105.0,2021
688106.0,2020
688107.0,2021
688108.0,2019
688109.0,2021
688110.0,2021
688111.0,2019
688112.0,2021
688113.0,2021
688114.0,2022
688115.0,2022
688116.0,2019
688117.0,2021
688118.0,2019
688119.0,2022
688120.0,2022
688121.0,2021
688122.0,2019
688123.0,2019
688125.0,2022
688126.0,2020
688127.0,2020
688128.0,2019
688129.0,2020
688130.0,2022
688131.0,2021
688132.0,2022
688133.0,2020
688135.0,2020
688136.0,2020
688137.0,2022
688138.0,2019
688139.0,2019
688141.0,2022
688143.0,2022
688146.0,2023
688147.0,2022
688148.0,2021
688150.0,2022
688151.0,2021
688152.0,2022
688153.0,2022
688155.0,2020
688156.0,2020
688157.0,2020
688158.0,2020
688159.0,2020
688160.0,2020
688161.0,2021
688162.0,2021
688163.0,2022
688165.0,2020
688166.0,2019
688167.0,2021
688168.0,2019
688169.0,2020
688170.0,2022
688171.0,2022
688172.0,2022
688173.0,2022
688175.0,2022
688176.0,2022
688177.0,2020
688178.0,2020
688179.0,2020
688180.0,2018
688181.0,2020
688182.0,2021
688183.0,2021
688184.0,2022
688185.0,2019
688186.0,2020
688187.0,2006
688188.0,2019
688189.0,2020
688190.0,2021
688191.0,2021
688192.0,2021
688193.0,2022
688195.0,2021
688196.0,2019
688197.0,2022
688198.0,2019
688199.0,2019
688200.0,2020
688201.0,2021
688202.0,2019
688203.0,2022
688205.0,2022
688206.0,2021
688207.0,2022
688208.0,2020
688209.0,2022
688210.0,2021
688211.0,2021
688212.0,2021
688213.0,2022
688215.0,2020
688216.0,2021
688217.0,2021
688218.0,2019
688219.0,2020
688220.0,2022
688221.0,2020
688222.0,2020
688223.0,2022
688225.0,2022
688226.0,2021
688227.0,2021
688228.0,2020
688229.0,2020
688230.0,2021
688231.0,2022
688232.0,2021
688233.0,2020
688234.0,2022
688235.0,2016
688236.0,2015
688237.0,2022
688238.0,2022
688239.0,2021
688244.0,2022
688246.0,2021
688247.0,2022
688248.0,2021
688249.0,2023
688251.0,2022
688252.0,2022
688253.0,2022
688255.0,2021
688256.0,2020
688257.0,2021
688258.0,2019
688259.0,2022
688260.0,2021
688261.0,2022
688262.0,2022
688265.0,2021
688266.0,2020
688267.0,2022
688268.0,2019
688269.0,2021
688270.0,2022
688271.0,2022
688272.0,2021
688273.0,2022
688275.0,2022
688276.0,2021
688277.0,2020
688278.0,2020
688279.0,2022
688280.0,2021
688281.0,2022
688282.0,2022
688283.0,2022
688285.0,2021
688286.0,2020
688287.0,2020
688288.0,2019
688289.0,2020
688290.0,2022
688291.0,2022
688292.0,2022
688293.0,2022
688295.0,2022
688296.0,2021
688297.0,2022
688298.0,2020
688299.0,2019
688300.0,2019
688301.0,2020
688302.0,2022
688303.0,2021
688305.0,2021
688306.0,2022
688307.0,2023
688308.0,2020
688309.0,2020
688310.0,2019
688311.0,2020
688312.0,2020
688313.0,2020
688314.0,2021
688315.0,2021
688316.0,2021
688317.0,2021
688318.0,2020
688319.0,2021
688320.0,2022
688321.0,2019
688322.0,2022
688323.0,2021
688325.0,2022
688326.0,2022
688327.0,2022
688328.0,2021
688329.0,2021
688330.0,2020
688331.0,2020
688332.0,2022
688333.0,2019
688334.0,2023
688335.0,2020
688336.0,2020
688337.0,2022
688338.0,2020
688339.0,2020
688343.0,2023
688345.0,2021
688347.0,2014
688348.0,2022
688349.0,2022
688350.0,2021
688351.0,2022
688352.0,2023
688353.0,2022
688355.0,2021
688356.0,2020
688357.0,2019
688358.0,2019
688359.0,2021
688360.0,2020
688361.0,2023
688362.0,2022
688363.0,2019
688365.0,2020
688366.0,2015
688367.0,2021
688368.0,2019
688369.0,2019
688370.0,2022
688371.0,2022
688372.0,2022
688373.0,2022
688375.0,2022
688376.0,2022
688377.0,2020
688378.0,2020
688379.0,2020
688380.0,2022
688381.0,2022
688382.0,2022
688383.0,2021
688385.0,2000
688386.0,2020
688387.0,2022
688388.0,2019
688389.0,2019
688390.0,2020
688391.0,2022
688392.0,2022
688393.0,2020
688395.0,2021
688396.0,2004
688398.0,2020
688399.0,2019
688400.0,2022
688401.0,2022
688403.0,2022
688408.0,2020
688409.0,2022
688410.0,2022
688416.0,2022
688418.0,2020
688419.0,2022
688420.0,2022
688425.0,2021
688426.0,2022
688428.0,2020
688429.0,2023
688432.0,2022
688433.0,2023
688435.0,2023
688439.0,2022
688443.0,2023
688448.0,2022
688450.0,2023
688455.0,2022
688456.0,2021
688458.0,2023
688459.0,2022
688466.0,2020
688468.0,2021
688469.0,2023
688472.0,2023
688475.0,2022
688478.0,2023
688479.0,2023
688480.0,2022
688484.0,2023
688485.0,2023
688486.0,2023
688488.0,2020
688489.0,2022
688496.0,2022
688498.0,2022
688499.0,2021
688500.0,2020
688501.0,2021
688502.0,2023
688503.0,2022
688505.0,2002
688506.0,2023
688507.0,2023
688508.0,2020
688509.0,2021
688510.0,2020
688511.0,2021
688512.0,2023
688513.0,2020
688515.0,2023
688516.0,2020
688517.0,2021
688518.0,2020
688519.0,2020
688520.0,2020
688521.0,2020
688522.0,2023
688523.0,2023
688525.0,2022
688526.0,2020
688528.0,2020
688529.0,2020
688531.0,2023
688533.0,2021
688535.0,2023
688536.0,2020
688538.0,2021
688539.0,2023
688543.0,2023
688545.0,2025
688548.0,2023
688549.0,2023
688550.0,2020
688551.0,2020
688552.0,2023
688553.0,2021
688555.0,2020
688556.0,2020
688557.0,2020
688558.0,2020
688559.0,2020
688560.0,2020
688561.0,2020
688562.0,2023
688563.0,2023
688565.0,2021
688566.0,2020
688567.0,2020
688568.0,2020
688569.0,2020
688570.0,2023
688571.0,2020
688573.0,2023
688575.0,2021
688576.0,2023
688577.0,2020
688578.0,2020
688579.0,2020
688580.0,2020
688581.0,2023
688582.0,2023
688584.0,2024
688585.0,2020
688586.0,2020
688588.0,2020
688589.0,2020
688590.0,2020
688591.0,2023
688592.0,2023
688593.0,2023
688595.0,2020
688596.0,2020
688597.0,2021
688598.0,2020
688599.0,2006
688600.0,2020
688601.0,2021
688602.0,2023
688603.0,2023
688606.0,2021
688607.0,2021
688608.0,2020
688609.0,2021
688610.0,2023
688611.0,2021
688612.0,2023
688613.0,2021
688616.0,2021
688617.0,2021
688618.0,2020
688619.0,2021
688620.0,2023
688621.0,2021
688622.0,2021
688623.0,2023
688625.0,2021
688626.0,2021
688627.0,2023
688628.0,2021
688629.0,2023
688630.0,2021
688631.0,2023
688633.0,2021
688636.0,2021
688638.0,2023
688639.0,2021
688646.0,2023
688648.0,2023
688651.0,2023
