code,year,Shrcr1,Shrhfd5
600247,2003,28.7727,0.110354
600247,2004,28.7727,0.110354
600247,2005,18.04,0.043381
600247,2006,18.04,0.03656
600247,2007,8.9912,0.008308
600247,2008,8.9912,0.008327
600247,2009,8.9912,0.008137
600247,2010,8.9912,0.008598
600247,2011,8.9912,0.008129
600247,2012,8.9912,0.00822
600247,2013,8.9912,0.008145
600247,2014,4.6962,0.003901
600247,2015,4.6962,0.003404
600247,2016,4.6962,0.003671
600247,2017,7.6685,0.006564
600247,2018,7.6685,0.006329
600247,2019,7.6685,0.006356
600247,2020,,
600247,2021,,
600248,2000,,
600248,2001,,
600248,2002,,
600248,2003,36.5471,0.148764
600248,2004,36.5471,0.148764
600248,2005,36.5471,0.145751
600248,2006,36.5471,0.145627
600248,2007,33.2247,0.11988
600248,2008,59.7154,0.357546
600248,2009,59.7154,0.357546
600248,2010,59.7154,0.357546
600248,2011,59.7154,0.357568
600248,2012,59.7154,0.357543
600248,2013,59.7154,0.357543
600248,2014,53.7021,0.290304
600248,2015,53.0322,0.282376
600248,2016,53.0322,0.282036
600248,2017,53.0322,0.282039
600248,2018,53.6098,0.293605
600248,2019,29.0,0.150597
600248,2020,78.588,0.6232
600248,2021,67.0646,0.453371
600248,2022,67.0646,0.452317
600248,2023,65.704,0.433658
600249,2004,24.1867,0.084414
600249,2005,24.1867,0.076497
600249,2006,18.5246,0.044873
600249,2007,18.5246,0.04055
600249,2008,18.5246,0.040016
600249,2009,18.5246,0.039859
600249,2010,18.5246,0.039951
600249,2011,18.5246,0.040015
600249,2012,18.5246,0.039922
600249,2013,18.5246,0.040011
600249,2014,18.5246,0.041964
600249,2015,33.3383,0.114925
600249,2016,33.3383,0.114885
600249,2017,33.3383,0.114873
600249,2018,33.3383,0.114849
600249,2019,33.3383,0.114838
600249,2020,33.3383,0.114895
600249,2021,33.3383,0.11486
600249,2022,33.3383,0.114878
600249,2023,33.3383,0.114907
600250,2001,,
600250,2002,,
600250,2003,47.0085,0.224852
600250,2004,47.0085,0.22569
600250,2005,47.0085,0.22569
600250,2006,34.99,0.127135
600250,2007,34.99,0.126347
600250,2008,34.99,0.125897
600250,2009,34.99,0.163602
600250,2010,34.99,0.16329
600250,2011,34.99,0.128806
600250,2012,34.99,0.128846
600250,2013,34.99,0.128846
600250,2014,34.99,0.128625
600250,2015,34.99,0.128433
600250,2016,34.99,0.128514
600250,2017,34.99,0.128228
600250,2018,34.99,0.128444
600250,2019,33.6778,0.132267
600250,2020,33.6778,0.132177
600250,2021,33.6778,0.132168
600250,2022,33.6778,0.132224
600250,2023,33.6778,0.132054
600251,2003,26.9834,0.154158
600251,2004,26.9834,0.154164
600251,2005,26.9834,0.154164
600251,2006,22.6661,0.109101
600251,2007,21.7216,0.104899
600251,2008,21.0558,0.097487
600251,2009,21.0558,0.097374
600251,2010,21.0558,0.097083
600251,2011,21.0558,0.097029
600251,2012,21.0558,0.096744
600251,2013,44.3155,0.199749
600251,2014,40.8914,0.172538
600251,2015,40.8914,0.170896
600251,2016,40.8914,0.170915
600251,2017,40.8914,0.170833
600251,2018,40.8914,0.171466
600251,2019,40.8914,0.171564
600251,2020,40.8914,0.169329
600251,2021,41.0625,0.170193
600251,2022,41.0927,0.170465
600251,2023,41.3044,0.172229
600252,2000,,
600252,2001,,
600252,2002,,
600252,2003,39.3631,0.161305
600252,2004,39.3635,0.161309
600252,2005,39.3631,0.161305
600252,2006,23.0526,0.062111
600252,2007,23.0526,0.06297
600252,2008,23.0526,0.060369
600252,2009,23.0526,0.056298
600252,2010,22.0391,0.05233
600252,2011,22.0391,0.051706
600252,2012,22.5218,0.053139
600252,2013,22.5218,0.054027
600252,2014,22.5217,0.051648
600252,2015,22.5217,0.051811
600252,2016,20.5347,0.04313
600252,2017,20.5347,0.044831
600252,2018,22.3225,0.052828
600252,2019,25.5373,0.068286
600252,2020,27.7285,0.079153
600252,2021,27.7285,0.077633
600252,2022,27.7285,0.077624
600252,2023,24.8978,0.063633
600253,2000,,
600253,2001,,
600253,2002,,
600253,2003,71.1242,0.505869
600253,2004,71.1242,0.50587
600253,2005,71.1242,0.506156
600253,2006,43.5366,0.216883
600253,2007,40.7509,0.182536
600253,2008,39.608,0.165975
600253,2009,39.608,0.159625
600253,2010,39.608,0.157311
600253,2011,39.608,0.157104
600253,2012,39.608,0.157687
600253,2013,,
600255,2000,,
600255,2001,,
600255,2002,,
600255,2003,51.7645,0.276919
600255,2004,51.7645,0.276919
600255,2005,51.7645,0.276919
600255,2006,44.5971,0.205543
600255,2007,42.4298,0.18492
600255,2008,28.7447,0.0873
600255,2009,28.7447,0.08462
600255,2010,28.7447,0.08441
600255,2011,28.7447,0.083678
600255,2012,28.7447,0.083788
600255,2013,20.6567,0.055925
600255,2014,20.6567,0.042685
600255,2015,13.8483,0.020578
600255,2016,13.8483,0.01989
600255,2017,10.0,0.01035
600255,2018,10.0,0.010342
600255,2019,10.0,0.010358
600255,2020,10.0,0.010471
600255,2021,9.8336,0.010059
600255,2022,9.7985,0.009971
600255,2023,9.7976,0.009755
600256,2000,,
600256,2001,,
600256,2002,,
600256,2003,45.0777,0.24167
600256,2004,45.0777,0.241734
600256,2005,45.0777,0.241711
600256,2006,41.9305,0.196464
600256,2007,41.9305,0.192939
600256,2008,41.9305,0.192215
600256,2009,41.9305,0.178272
600256,2010,41.9305,0.178766
600256,2011,42.496,0.182782
600256,2012,43.9672,0.196819
600256,2013,43.8688,0.194293
600256,2014,45.1499,0.205354
600256,2015,42.123,0.178777
600256,2016,42.123,0.178348
600256,2017,42.123,0.178242
600256,2018,38.3185,0.148932
600256,2019,37.2545,0.141359
600256,2020,36.0386,0.134193
600256,2021,32.4073,0.10781
600256,2022,34.226,0.119801
600256,2023,34.2312,0.118524
600257,2000,,
600257,2001,,
600257,2002,,
600257,2003,29.9041,0.100515
600257,2004,29.9041,0.100187
600257,2005,29.9041,0.0999
600257,2006,28.4743,0.088501
600257,2007,23.4848,0.056964
600257,2008,22.7308,0.051681
600257,2009,22.2538,0.049621
600257,2010,21.7157,0.049724
600257,2011,21.7157,0.048178
600257,2012,21.7157,0.047249
600257,2013,21.7157,0.047238
600257,2014,22.1939,0.049371
600257,2015,22.1939,0.049775
600257,2016,21.7421,0.049078
600257,2017,21.7421,0.0489
600257,2018,21.7421,0.048823
600257,2019,21.7421,0.04944
600257,2020,21.7421,0.047892
600257,2021,21.7421,0.048689
600257,2022,21.7421,0.048159
600257,2023,21.7421,0.048213
600258,2000,,
600258,2001,,
600258,2002,,
600258,2003,69.1443,0.478182
600258,2004,69.1443,0.478462
600258,2005,69.1443,0.47868
600258,2006,69.1443,0.478592
600258,2007,60.1479,0.362435
600258,2008,60.1479,0.362066
600258,2009,60.1158,0.365105
600258,2010,60.1158,0.362411
600258,2011,60.1158,0.362193
600258,2012,60.1158,0.361502
600258,2013,60.1158,0.36319
600258,2014,60.1158,0.361757
600258,2015,60.1158,0.361803
600258,2016,52.2237,0.323672
600258,2017,36.2044,0.158091
600258,2018,33.986,0.146725
600258,2019,33.6821,0.142116
600258,2020,34.3729,0.149402
600258,2021,34.393,0.13732
600258,2022,34.4706,0.134722
600258,2023,34.5402,0.134977
600259,2000,,
600259,2001,,
600259,2002,,
600259,2003,31.5651,0.132512
600259,2004,31.5651,0.131221
600259,2005,31.5651,0.130992
600259,2006,31.5651,0.133205
600259,2007,31.5651,0.13251
600259,2009,50.0241,0.259604
600259,2010,50.0241,0.25983
600259,2011,50.0241,0.259665
600259,2012,45.0361,0.212354
600259,2013,45.0361,0.21013
600259,2014,44.3063,0.201048
600259,2015,44.3063,0.200329
600259,2016,42.8666,0.187473
600259,2017,42.8666,0.188371
600259,2018,42.8666,0.187366
600259,2019,42.8666,0.187281
600259,2020,42.8666,0.18679
600259,2021,42.8666,0.184757
600259,2022,38.4538,0.148968
600259,2023,38.4538,0.148481
600260,2000,,
600260,2001,,
600260,2002,,
600260,2003,38.4944,0.15704
600260,2004,38.4944,0.15704
600260,2005,24.7703,0.065593
600260,2006,24.8261,0.065313
600260,2007,23.1832,0.055604
600260,2008,23.1832,0.054424
600260,2009,22.3218,0.049891
600260,2010,22.3218,0.050056
600260,2011,22.3218,0.050129
600260,2012,22.3218,0.050032
600260,2013,22.3218,0.05016
600260,2014,22.3218,0.050203
600260,2015,22.2334,0.056786
600260,2016,22.2334,0.056714
600260,2017,23.2886,0.062484
600260,2018,23.2436,0.060383
600260,2019,18.0197,0.034805
600260,2020,14.1722,0.021335
600260,2021,12.2751,0.015215
600260,2022,,
600260,2023,,
600261,2000,,
600261,2001,,
600261,2002,,
600261,2003,43.133,0.196082
600261,2004,43.133,0.1989
600261,2005,36.9089,0.146494
600261,2006,36.9089,0.146386
600261,2007,36.9089,0.146136
600261,2008,36.9089,0.1466
600261,2009,36.9089,0.145789
600261,2010,36.9089,0.145632
600261,2011,36.9089,0.146909
600261,2012,32.1393,0.110616
600261,2013,32.1393,0.110888
600261,2014,32.1393,0.108333
600261,2015,32.1393,0.110978
600261,2016,32.1393,0.111266
600261,2017,32.1393,0.111295
600261,2018,32.1393,0.111791
600261,2019,32.1393,0.118691
600261,2020,32.1393,0.111533
600261,2021,32.1393,0.11252
600261,2022,32.99,0.117381
600261,2023,34.6642,0.128443
600262,2000,,
600262,2001,,
600262,2002,,
600262,2003,41.8059,0.238181
600262,2004,41.8059,0.238179
600262,2005,41.8059,0.238121
600262,2006,35.4383,0.18939
600262,2007,35.4383,0.18912
600262,2008,35.4383,0.188972
600262,2009,35.4383,0.188925
600262,2010,35.4383,0.189462
600262,2011,35.4383,0.190833
600262,2012,35.4383,0.18923
600262,2013,35.4383,0.189002
600262,2014,35.4383,0.189166
600262,2015,32.2597,0.169133
600262,2016,32.2597,0.168122
600262,2017,32.2597,0.16803
600262,2018,32.2597,0.167937
600262,2019,32.2597,0.168327
600262,2020,27.2597,0.140698
600262,2021,27.2597,0.138971
600262,2022,27.2597,0.129581
600262,2023,27.2597,0.116434
600263,2000,,
600263,2001,,
600263,2002,,
600263,2003,71.4248,0.510534
600263,2004,71.4248,0.510533
600263,2005,71.4248,0.510533
600263,2006,63.7221,0.406061
600263,2007,61.057,0.373319
600263,2008,61.057,0.372837
600263,2009,61.057,0.37292
600263,2010,61.057,0.37312
600263,2011,,
600263,2012,,
600265,2000,,
600265,2001,,
600265,2002,,
600265,2003,58.4,0.341459
600265,2004,58.4,0.341466
600265,2005,29.8095,0.170968
600265,2006,24.114,0.111878
600265,2007,24.114,0.111879
600265,2008,24.4166,0.118005
600265,2009,25.5726,0.125649
600265,2010,24.6739,0.121266
600265,2011,24.6739,0.120727
600265,2012,24.6739,0.1209
600265,2013,24.6739,0.120995
600265,2014,24.6739,0.120812
600265,2015,27.5059,0.139243
600265,2016,24.6739,0.097438
600265,2017,37.0,0.167114
600265,2018,29.9999,0.125227
600265,2019,54.9999,0.312431
600265,2020,54.9999,0.312294
600265,2021,54.9999,0.312077
600265,2022,54.9999,0.311936
600265,2023,54.9999,0.311936
600266,2000,,
600266,2001,,
600266,2002,,
600266,2003,75.0,0.562544
600266,2004,75.0,0.562521
600266,2005,75.0,0.562506
600266,2006,65.25,0.42606
600266,2007,52.834,0.280499
600266,2008,52.7935,0.279477
600266,2009,50.4095,0.255726
600266,2010,50.4095,0.254716
600266,2011,50.4095,0.257736
600266,2012,50.4095,0.258038
600266,2013,50.4095,0.259363
600266,2014,40.3873,0.17033
600266,2015,40.3873,0.169245
600266,2016,40.3873,0.164662
600266,2017,40.3873,0.166011
600266,2018,41.566,0.174052
600266,2019,41.8634,0.176396
600266,2020,41.8634,0.17796
600266,2021,41.8634,0.181831
600266,2022,41.8634,0.18175
600266,2023,41.8634,0.175814
600267,2000,,
600267,2001,,
600267,2002,,
600267,2003,55.5587,0.335601
600267,2004,55.5587,0.336644
600267,2005,55.5587,0.335999
600267,2006,49.6197,0.267419
600267,2007,46.128,0.229272
600267,2008,44.6247,0.217615
600267,2009,41.4423,0.187032
600267,2010,41.4423,0.188796
600267,2011,38.2018,0.161172
600267,2012,38.2018,0.160808
600267,2013,38.2018,0.158309
600267,2014,33.2235,0.120024
600267,2015,33.2235,0.119044
600267,2016,33.2235,0.119967
600267,2017,33.2235,0.120171
600267,2018,33.2235,0.119229
600267,2019,33.2235,0.118687
600267,2020,33.2235,0.118651
600267,2021,26.8207,0.093998
600267,2022,26.7725,0.081696
600267,2023,26.5577,0.07667
600268,2000,,
600268,2001,,
600268,2002,,
600268,2003,66.1017,0.43695
600268,2004,66.1017,0.43704
600268,2005,66.1017,0.437587
600268,2006,55.2542,0.308082
600268,2007,55.2542,0.306015
600268,2008,58.1479,0.341019
600268,2009,58.1479,0.33831
600268,2010,51.9663,0.271421
600268,2011,51.086,0.261937
600268,2012,51.086,0.263797
600268,2013,51.086,0.2625
600268,2014,51.086,0.261464
600268,2015,50.2603,0.252924
600268,2016,50.2603,0.253172
600268,2017,54.5541,0.297739
600268,2018,54.5541,0.29768
600268,2019,54.5541,0.29768
600268,2020,54.5541,0.29766
600268,2021,54.5541,0.298048
600268,2022,53.7161,0.288589
600268,2023,53.7438,0.288998
600269,2000,,
600269,2001,,
600269,2002,,
600269,2003,59.5454,0.355122
600269,2004,59.5454,0.355309
600269,2005,59.5454,0.355342
600269,2006,51.9778,0.27122
600269,2007,51.9778,0.270854
600269,2008,51.9778,0.271066
600269,2009,51.9777,0.270366
600269,2010,51.9762,0.270259
600269,2011,51.9762,0.270356
600269,2012,51.9762,0.270306
600269,2013,51.9762,0.270261
600269,2014,51.9762,0.270283
600269,2015,51.9762,0.270172
600269,2016,51.9762,0.270202
600269,2017,51.9762,0.270527
600269,2018,52.5095,0.275962
600269,2019,52.5095,0.275955
600269,2020,52.5095,0.275948
600269,2021,47.5195,0.228476
600269,2022,47.5195,0.228455
600269,2023,47.5195,0.229404
600270,2000,,
600270,2001,,
600270,2002,,
600270,2003,70.3565,0.496843
600270,2004,70.3565,0.496771
600270,2005,70.3565,0.496772
600270,2006,63.4621,0.403732
600270,2007,63.4621,0.403765
600270,2008,63.4621,0.403767
600270,2009,63.4621,0.403819
600270,2010,63.4621,0.403882
600270,2011,63.4621,0.403662
600270,2012,63.4621,0.403678
600270,2013,63.4621,0.403688
600270,2014,63.4621,0.403786
600270,2015,60.9489,0.372971
600270,2016,60.9489,0.371995
600270,2017,60.9489,0.371969
600270,2018,,
600271,2003,39.2593,0.165986
600271,2004,39.2593,0.165986
600271,2005,39.2593,0.165986
600271,2006,35.5493,0.136339
600271,2007,35.5493,0.135108
600271,2008,36.1929,0.139295
600271,2009,40.0773,0.165311
600271,2010,40.0773,0.163252
600271,2011,40.0773,0.163468
600271,2012,40.0773,0.162997
600271,2013,40.1477,0.163581
600271,2014,40.1477,0.163614
600271,2015,40.1477,0.16412
600271,2016,40.1475,0.165212
600271,2017,39.8018,0.161735
600271,2018,39.809,0.161425
600271,2019,39.8088,0.161581
600271,2020,40.0166,0.163113
600271,2021,40.0159,0.162791
600271,2022,40.0159,0.162549
600271,2023,40.0159,0.162672
600272,2001,,
600272,2002,,
600272,2003,14.4404,0.033169
600272,2004,14.4404,0.033169
600272,2005,14.4404,0.033169
600272,2006,18.9672,0.046585
600272,2007,16.1784,0.043138
600272,2008,16.2172,0.043013
600272,2009,16.2172,0.042756
600272,2010,13.7481,0.035953
600272,2011,13.7481,0.036141
600272,2012,26.5061,0.071044
600272,2013,26.5061,0.071079
600272,2014,26.5061,0.071384
600272,2015,26.5061,0.071099
600272,2016,26.5061,0.07116
600272,2017,26.5061,0.071071
600272,2018,26.5061,0.071071
600272,2019,26.5061,0.071071
600272,2020,26.5061,0.071071
600272,2021,26.5061,0.071078
600272,2022,26.5061,0.071051
600272,2023,26.5061,0.071088
600273,2003,46.5116,0.22543
600273,2004,46.5116,0.225556
600273,2005,35.4605,0.131052
600273,2006,35.4605,0.131175
600273,2007,55.9492,0.314285
600273,2008,55.9492,0.313922
600273,2009,55.9492,0.314376
600273,2010,50.9651,0.261264
600273,2011,50.9651,0.260478
600273,2012,50.9651,0.259809
600273,2013,50.9651,0.259981
600273,2014,43.5774,0.195319
600273,2015,43.6539,0.195732
600273,2016,44.0367,0.19658
600273,2017,40.1869,0.164014
600273,2018,42.0449,0.179115
600273,2019,32.6223,0.116685
600273,2020,31.2264,0.108085
600273,2021,31.5063,0.102237
600273,2022,36.7699,0.136289
600273,2023,36.7699,0.135841
600275,2000,,
600275,2001,,
600275,2002,,
600275,2003,29.0,0.176966
600275,2004,28.1889,0.140941
600275,2005,27.1196,0.135027
600275,2006,23.7246,0.090679
600275,2007,34.8971,0.125543
600275,2008,34.8971,0.122275
600275,2009,20.7672,0.046545
600275,2010,20.7672,0.043193
600275,2011,20.7672,0.043326
600275,2012,20.7672,0.043216
600275,2013,20.7672,0.043207
600275,2014,20.7672,0.04324
600275,2015,20.7672,0.043275
600275,2016,20.7672,0.051111
600275,2017,20.7672,0.056011
600275,2018,20.7672,0.056011
600275,2019,20.7672,0.053264
600275,2020,17.3886,0.040076
600275,2021,17.3886,0.04009
600275,2022,,
600276,2000,,
600276,2001,,
600276,2002,,
600276,2003,27.15,0.128296
600276,2004,27.15,0.128296
600276,2005,27.9027,0.13244
600276,2006,24.5953,0.103952
600276,2007,24.5953,0.101682
600276,2008,24.5953,0.099974
600276,2009,24.5953,0.099768
600276,2010,24.4463,0.098031
600276,2011,24.4463,0.098033
600276,2012,24.4463,0.098033
600276,2013,24.4463,0.097783
600276,2014,24.3203,0.093919
600276,2015,24.3041,0.094312
600276,2016,24.3076,0.098158
600276,2017,24.3082,0.10428
600276,2018,24.1753,0.099924
600276,2019,24.1517,0.098897
600276,2020,24.0414,0.100296
600276,2021,24.0491,0.095118
600276,2022,24.1132,0.089081
600276,2023,24.1132,0.085283
600277,2000,,
600277,2001,,
600277,2002,,
600277,2003,61.6272,0.379869
600277,2004,61.6272,0.379869
600277,2005,61.6272,0.379869
600277,2006,50.1892,0.251948
600277,2007,48.9071,0.239533
600277,2008,85.23,0.726428
600277,2009,85.2318,0.72652
600277,2010,85.2318,0.726451
600277,2011,85.2318,0.726466
600277,2012,85.2318,0.726453
600277,2013,62.541,0.397824
600277,2014,59.3234,0.352282
600277,2015,59.3234,0.352057
600277,2016,59.3234,0.352584
600277,2017,49.1559,0.243881
600277,2018,49.1559,0.243881
600277,2019,49.1559,0.243718
600277,2020,49.1559,0.24368
600277,2021,37.9837,0.158272
600277,2022,36.2128,0.144177
600277,2023,34.2424,0.130058
600278,2000,,
600278,2001,,
600278,2002,,
600278,2003,74.0283,0.549589
600278,2004,74.0283,0.549098
600278,2005,65.3916,0.429302
600278,2006,65.3916,0.42904
600278,2007,65.3916,0.427628
600278,2008,65.3916,0.42762
600278,2009,65.3916,0.427623
600278,2010,65.3916,0.427672
600278,2011,72.4322,0.52467
600278,2012,72.4322,0.524675
600278,2013,70.1617,0.492309
600278,2014,70.1617,0.492316
600278,2015,70.1617,0.492414
600278,2016,70.1617,0.492445
600278,2017,67.4617,0.455749
600278,2018,67.4617,0.455286
600278,2019,63.0576,0.399658
600278,2020,49.3473,0.259238
600278,2021,49.3473,0.258213
600278,2022,48.4317,0.248067
600278,2023,48.3949,0.247605
600279,2000,,
600279,2001,,
600279,2002,,
600279,2003,52.5415,0.283796
600279,2004,52.5415,0.283765
600279,2005,42.1844,0.182994
600279,2006,42.3245,0.184712
600279,2007,42.3245,0.181548
600279,2008,42.3245,0.181082
600279,2009,40.7712,0.168104
600279,2010,49.4802,0.257826
600279,2011,49.4802,0.257578
600279,2012,49.4802,0.257557
600279,2013,49.4802,0.257371
600279,2014,36.6402,0.148283
600279,2015,37.0943,0.139789
600279,2016,37.6635,0.143391
600279,2017,37.6635,0.14315
600279,2018,37.6635,0.143186
600279,2019,48.6942,0.259807
600279,2020,48.6942,0.259897
600279,2021,48.6942,0.2599
600279,2022,48.6942,0.2599
600279,2023,48.6942,0.259911
600280,2000,,
600280,2001,,
600280,2002,,
600280,2003,26.9042,0.086813
600280,2004,23.0694,0.077709
600280,2005,25.2862,0.126848
600280,2006,29.489,0.114479
600280,2007,29.489,0.116358
600280,2008,29.489,0.118685
600280,2009,29.489,0.124314
600280,2010,29.489,0.125374
600280,2011,29.489,0.126343
600280,2012,40.4053,0.253384
600280,2013,41.5112,0.259849
600280,2014,41.5112,0.259536
600280,2015,41.5112,0.196994
600280,2016,41.5112,0.194597
600280,2017,41.5112,0.194738
600280,2018,41.5112,0.194373
600280,2019,41.5112,0.193927
600280,2020,41.5112,0.193445
600280,2021,41.8759,0.196856
600280,2022,42.247,0.200375
600280,2023,42.247,0.200679
600281,2000,,
600281,2001,,
600281,2002,,
600281,2003,67.0889,0.450379
600281,2004,66.253,0.439296
600281,2005,59.9338,0.36183
600281,2006,50.6473,0.258583
600281,2007,50.6473,0.256938
600281,2008,50.6473,0.256815
600281,2009,50.8939,0.259293
600281,2010,50.8178,0.258378
600281,2011,50.8178,0.258385
600281,2012,49.2413,0.242601
600281,2013,49.2413,0.242586
600281,2014,46.5887,0.217215
600281,2015,43.0895,0.185959
600281,2016,43.4783,0.189267
600281,2017,43.4783,0.189241
600281,2018,43.4783,0.189227
600281,2019,43.4783,0.189558
600281,2020,43.4783,0.189434
600281,2021,43.4783,0.189177
600281,2022,43.4783,0.189831
600281,2023,43.4783,0.191146
600282,2000,,
600282,2001,,
600282,2002,,
600282,2003,70.9524,0.503572
600282,2004,70.9524,0.503486
600282,2005,60.5966,0.367511
600282,2006,71.7794,0.515547
600282,2007,64.3568,0.417356
600282,2008,62.6852,0.393912
600282,2009,62.6852,0.394202
600282,2010,56.5297,0.393866
600282,2011,56.5297,0.393826
600282,2012,56.5297,0.393826
600282,2013,56.5297,0.394003
600282,2014,56.5297,0.394291
600282,2015,45.3135,0.206708
600282,2016,45.3135,0.20677
600282,2017,40.7204,0.168129
600282,2018,40.5975,0.167061
600282,2019,40.532,0.167698
600282,2020,56.8402,0.324458
600282,2021,56.9561,0.327198
600282,2022,57.12,0.328253
600282,2023,57.1349,0.328108
600283,2000,,
600283,2001,,
600283,2002,,
600283,2003,21.1439,0.127074
600283,2004,21.1439,0.127121
600283,2005,21.1439,0.127135
600283,2006,25.4971,0.11123
600283,2007,25.5534,0.111053
600283,2008,25.5534,0.102755
600283,2009,25.5534,0.098579
600283,2010,25.5534,0.099588
600283,2011,25.5534,0.100075
600283,2012,25.5534,0.098149
600283,2013,25.5534,0.098135
600283,2014,25.5534,0.098237
600283,2015,23.5519,0.08325
600283,2016,23.5519,0.082849
600283,2017,23.5519,0.101823
600283,2018,33.5519,0.183628
600283,2019,33.5519,0.183528
600283,2020,33.5519,0.183538
600283,2021,33.5519,0.183556
600283,2022,33.5519,0.156723
600283,2023,33.5519,0.156929
600284,2004,22.1239,0.104007
600284,2005,34.6648,0.13081
600284,2006,34.6648,0.13081
600284,2007,34.6648,0.123036
600284,2008,22.6423,0.063169
600284,2009,22.6423,0.055646
600284,2010,22.6423,0.056926
600284,2011,22.6423,0.056187
600284,2012,22.6423,0.056768
600284,2013,20.8954,0.050191
600284,2014,20.8954,0.046041
600284,2015,21.1456,0.047374
600284,2016,25.3896,0.067139
600284,2017,25.3896,0.067123
600284,2018,25.7751,0.06927
600284,2019,25.7751,0.069563
600284,2020,32.7751,0.110083
600284,2021,32.7751,0.110094
600284,2022,32.7751,0.111601
600284,2023,32.7751,0.11154
600285,2000,,
600285,2001,,
600285,2002,,
600285,2003,18.9452,0.070068
600285,2004,18.9452,0.079085
600285,2005,18.9452,0.079085
600285,2006,14.763,0.049426
600285,2007,9.9623,0.016362
600285,2008,9.4434,0.014149
600285,2009,9.4434,0.012159
600285,2010,9.4434,0.010515
600285,2011,9.4434,0.010664
600285,2012,9.6339,0.013024
600285,2013,14.9098,0.024543
600285,2014,14.9192,0.024291
600285,2015,14.9215,0.024475
600285,2016,20.5662,0.044168
600285,2017,20.5662,0.044083
600285,2018,20.7721,0.046599
600285,2019,21.454,0.052212
600285,2020,21.454,0.050103
600285,2021,21.4559,0.049308
600285,2022,21.4673,0.049092
600285,2023,21.4792,0.048107
600286,2000,,
600286,2001,,
600286,2002,,
600286,2003,28.4211,0.081818
600286,2004,28.4211,0.081823
600286,2005,28.4211,0.081896
600286,2006,28.4211,0.081859
600287,2000,,
600287,2001,,
600287,2002,,
600287,2003,60.3865,0.365626
600287,2004,60.3865,0.365626
600287,2005,60.3865,0.365626
600287,2006,50.6364,0.257275
600287,2007,49.727,0.247777
600287,2008,50.4271,0.254568
600287,2009,50.4271,0.254426
600287,2010,50.4271,0.254401
600287,2011,50.4271,0.254562
600287,2012,50.4271,0.255906
600287,2013,50.3205,0.253366
600287,2014,50.3205,0.254219
600287,2015,49.9726,0.249813
600287,2016,49.9726,0.249823
600287,2017,49.9726,0.249835
600287,2018,49.9726,0.249845
600287,2019,49.9726,0.24982
600287,2020,49.9726,0.249847
600287,2021,49.2413,0.243148
600287,2022,50.4154,0.254409
600287,2023,50.9249,0.259576
600288,2000,,
600288,2001,,
600288,2002,,
600288,2003,42.8571,0.229606
600288,2004,42.8571,0.22971
600288,2005,42.8571,0.229601
600288,2006,34.5238,0.149005
600288,2007,34.5238,0.13425
600288,2008,34.5238,0.13268
600288,2009,34.5238,0.119222
600288,2010,34.5238,0.119558
600288,2011,34.5238,0.119256
600288,2012,34.5238,0.119243
600288,2013,33.7225,0.113788
600288,2014,29.5238,0.08825
600288,2015,29.7527,0.089473
600288,2016,29.7527,0.090764
600288,2017,29.7527,0.091013
600288,2018,29.7527,0.090884
600288,2019,29.7527,0.09326
600288,2020,29.7527,0.093057
600288,2021,29.7527,0.092573
600288,2022,29.7527,0.09235
600288,2023,29.7527,0.090256
600289,2000,,
600289,2001,,
600289,2002,,
600289,2003,48.5791,0.242894
600289,2004,48.5791,0.24414
600289,2005,48.5791,0.242727
600289,2006,42.0911,0.182918
600289,2007,42.0911,0.178103
600289,2008,42.0911,0.178926
600289,2009,32.1205,0.104463
600289,2010,23.9669,0.060449
600289,2011,19.5594,0.040236
600289,2012,19.5709,0.03945
600289,2013,22.99,0.05453
600289,2014,23.1586,0.054396
600289,2015,23.2182,0.05546
600289,2016,32.8932,0.109129
600289,2017,32.8932,0.109125
600289,2018,32.8932,0.109152
600289,2019,32.8932,0.109087
600289,2020,32.8932,0.108541
600289,2021,32.8932,0.111183
600289,2022,32.8932,0.111521
600289,2023,32.8932,0.111217
600290,2000,,
600290,2001,,
600290,2002,,
600290,2003,59.6804,0.358936
600290,2004,59.6804,0.35872
600290,2005,59.6804,0.358722
600290,2006,59.6804,0.357794
600290,2007,56.3022,0.319126
600290,2008,56.3022,0.317632
600290,2009,45.6937,0.212865
600290,2010,45.6937,0.20957
600290,2011,37.867,0.147049
600290,2012,37.7318,0.144139
600290,2013,34.9228,0.12476
600290,2014,34.9228,0.122467
600290,2015,32.1867,0.109503
600290,2016,30.8307,0.100958
600290,2017,30.8307,0.100958
600290,2018,30.8307,0.100958
600290,2019,30.8307,0.096965
600290,2020,30.8307,0.095932
600290,2021,28.3712,0.080729
600290,2022,28.3712,0.080732
600290,2023,,
600291,2000,,
600291,2001,,
600291,2002,,
600291,2003,16.5825,0.082175
600291,2004,16.02,0.081915
600291,2005,16.02,0.081915
600291,2006,12.9441,0.053479
600291,2007,12.9441,0.034484
600291,2008,14.6083,0.047731
600291,2009,14.6083,0.048026
600291,2010,14.6083,0.047781
600291,2011,13.6583,0.045148
600291,2012,13.6583,0.045064
600291,2013,13.6583,0.045267
600291,2014,13.6583,0.045494
600291,2015,29.7327,0.14256
600291,2016,10.7542,0.047898
600291,2017,10.7542,0.047898
600291,2018,10.7542,0.047898
600291,2019,10.7542,0.04762
600291,2020,10.7542,0.045335
