code,year,stknme,Lev,SL,LL,SDR,Cash,ROA,ROE,SLoan,LLoan,Top1,HHI5,Size,Age
2545.0,2024,东方铁塔,0.34360849203876176,0.21298999615026035,0.13061849588850144,0.6198624338022279,0.24642239203163072,0.041503130615982764,0.0632292315068062,0.08249679344844085,0.03980528199687799,,,23.331431897992072,14.0
2546.0,2010,新联电子,0.35870752867485617,0.35870752867485617,0.0,1.0,0.3515950762198136,0.2086880035886488,0.32541782871304165,0.019627686257092564,0.0,,,19.8257662449826,0.0
2546.0,2011,新联电子,0.11014424037079795,0.11014424037079795,0.0,1.0,0.6645745641161444,0.11441370892456268,0.12857556709217483,0.0,0.0,58.5643,0.348282,20.85937641815641,1.0
2546.0,2012,新联电子,0.136353118146617,0.13387623776076463,0.002476880385852358,0.9818348093573552,0.5507199952227765,0.12923283662700555,0.14963619894009503,0.0,0.0,58.5643,0.348282,21.012004976930395,2.0
2546.0,2013,新联电子,0.1318705548113926,0.12190598614270153,0.009964568668691073,0.9244367426606883,0.20312129290216016,0.10435502545781954,0.12020675722518276,0.0,0.0,58.5643,0.347482,21.075190639866673,3.0
2546.0,2014,新联电子,0.20034358919987227,0.18779154318579616,0.012552046014076113,0.937347403706771,0.21731373456480185,0.08957175763906884,0.11201280503640844,0.041060383034990905,0.0,53.5722,0.291093,21.27791954643395,4.0
2546.0,2015,新联电子,0.19904745207730853,0.1891687555714409,0.009878696505867682,0.9503701433865587,0.43967203521142423,0.08851929652405134,0.11051752910160578,0.02867322149981517,0.0,49.4796,0.250799,21.337594112080858,5.0
2546.0,2016,新联电子,0.0981259340144444,0.09282483610776725,0.005301097906677167,0.9459765865169057,0.5469676383680929,0.030312735500801772,0.03361082954267726,0.014167762868030667,,41.8594,0.179123,21.87895916352825,6.0
2546.0,2017,新联电子,0.11905257364221208,0.11402088762000408,0.0050316860222080016,0.9577355963985315,0.05278240980503839,0.03274143121859047,0.037166157978300134,0.01336828383918502,,42.511,0.18404,21.93704330291528,7.0
2546.0,2018,新联电子,0.12626530760547594,0.12182902745833767,0.004436280147138287,0.9648654073611437,0.05919173995435347,0.045779574604779064,0.05239528085959057,0.010281351374219653,,43.7351,0.194629,21.948282190412318,8.0
2546.0,2019,新联电子,0.11613266506009887,0.11276177631679367,0.003370888743305195,0.9709738104988742,0.12391556454315486,0.048305333319246156,0.05465224407521599,0.005809546128352628,,40.7843,0.16979,21.959495661732333,9.0
2546.0,2020,新联电子,0.08238350484279552,0.0788538533750707,0.0035296514677248324,0.9571558472237844,0.06401601995425661,0.05169348682595289,0.056334522209190295,0.005696862484573729,,39.3968,0.158268,21.97908252851118,10.0
2546.0,2021,新联电子,0.07927190830130365,0.07665855234629058,0.0026133559550130564,0.9670330131945356,0.08750308039671047,0.06106198631716733,0.06631923894546443,0.005540905251189374,,37.3922,0.142872,22.00814436957581,11.0
2546.0,2022,新联电子,0.10613308998864839,0.1029865565697175,0.003146533418930878,0.9703529462934941,0.09360244445203038,0.0023742555272277892,0.0026561622324710933,0.005524923381691006,,37.3322,0.142407,22.010934697789335,12.0
2546.0,2023,新联电子,0.1021146154253009,0.09877161145683573,0.0033430039684651668,0.9672622380788316,0.10205998554640722,0.016665715260592275,0.018561071988588293,0.006744429579717422,,37.3322,0.142373,21.993316037780165,13.0
2546.0,2024,新联电子,0.09402374820099889,0.09200610255859248,0.002017645642406399,0.9785411060395807,0.07427935591571057,0.0716322453454792,0.07906636095950498,0.006497506711125587,,,,22.030805251807205,14.0
2547.0,2011,春兴精工,0.3649091690538241,0.36490579134830975,3.3777055143058104e-06,0.9999907437088439,0.12680521865385125,0.03359390916975293,0.05289622764621526,0.23568923531695704,0.0,51.0211,0.270219,21.046114160816156,1.0
2547.0,2012,春兴精工,0.4794192741852228,0.4794192741852228,0.0,1.0,0.05698588888810468,-0.061195056966126204,-0.11755152261995085,0.18188226604215443,0.0,51.0211,0.265065,21.100130752269603,2.0
2547.0,2013,春兴精工,0.5619156277220266,0.4787304271832196,0.08318520053880704,0.8519614041061021,0.0714686427323477,0.0174455515104711,0.039822355268590924,0.21863863584258672,0.08318520053880704,51.0211,0.265355,21.312831677177034,3.0
2547.0,2014,春兴精工,0.4741256837813687,0.4281159930063567,0.04600969077501198,0.9029588728286903,0.2573684350058036,0.032262547761770635,0.06135030133009489,0.09392489991648924,0.04599708987224148,42.9555,0.193562,21.905323000201726,4.0
2547.0,2015,春兴精工,0.46384175225878055,0.463381508545646,0.00046024371313451866,0.9990077570402119,0.09684971061117657,0.052131250389590766,0.0972310891592444,0.12114140323025789,0.0,42.9555,0.192427,21.979489009154666,5.0
2547.0,2016,春兴精工,0.5908771395813852,0.5900297662900766,0.0008473732913085641,0.9985659061172869,0.09923056391434334,0.031346450500699674,0.07661867261249092,0.26257184549322615,0.0,42.9555,0.187586,22.417423935505326,6.0
2547.0,2017,春兴精工,0.6584128157073414,0.6443845990474738,0.014028216659867702,0.9786938888107806,0.06084062434768457,-0.04368934130028942,-0.12790099661016002,0.29704394955216196,0.0023387247157874895,38.5353,0.152098,22.83976366891068,7.0
2547.0,2018,春兴精工,0.6666837929231564,0.6595519786137342,0.0071318143094221235,0.9893025533466895,0.11315311582652278,0.009086035273683853,0.02725950638094574,0.21089269036990163,0.0019198860113693742,38.5459,0.151285,22.892870335005888,8.0
2547.0,2019,春兴精工,0.6393142790230762,0.6223162365018673,0.016998042521208883,0.9734120712160796,0.10863136318156545,0.003922646370462696,0.010875524431181078,0.21078999312940577,0.012415870000839461,38.5459,0.149677,22.809460529841665,9.0
2547.0,2020,春兴精工,0.708117640372579,0.6608909764311544,0.047226663941424565,0.933306754063384,0.14331056628352803,-0.17494453319342826,-0.5993665852802467,0.2712682510158677,0.02813474245709051,38.5459,0.149731,22.53308628647612,10.0
2547.0,2021,春兴精工,0.8836490705565316,0.6928325171698225,0.19081655338670914,0.7840584461130811,0.15664595434369286,-0.1779837719503261,-1.5297150852310408,0.24046108304705027,0.03185438464319661,27.8851,0.07904,22.548553677935296,11.0
2547.0,2022,春兴精工,0.9058951968278682,0.6970293966300278,0.20886580019784043,0.7694371259178586,0.15740621137149663,-0.025435624827885975,-0.27029039932595583,0.25098790985026226,0.04838802623774548,27.8851,0.078553,22.45704240109972,12.0
2547.0,2023,春兴精工,0.9406373103624778,0.7070954450914935,0.23725932575612352,0.7487603884892026,0.1243950983540605,-0.052692244018812756,-0.9157611793649197,0.32869244414844756,0.04111563611593188,27.8851,0.078533,22.317863306988283,13.0
2547.0,2024,春兴精工,0.9438445164611285,0.8446155021237456,0.08038888423374076,0.9184023250172016,0.0777745240506727,-0.04204422908637573,-1.7171581050343792,0.35984320264476216,0.036042645939779024,,,22.312569781143264,14.0
2548.0,2010,金新农,0.39770709114130337,0.397534454287705,0.00017263685359836462,0.9995659195990121,0.22759021463465795,0.15855091167357951,0.2632455228038838,0.127060663259278,0.0,,,19.707242597562907,0.0
2548.0,2011,金新农,0.13838714631263183,0.13838714631263183,0.0,1.0,0.6203226924382131,0.06373280749354882,0.07396919303234298,0.0,0.0,71.4494,0.511498,20.64354118474787,1.0
2548.0,2012,金新农,0.1441302788856296,0.1441302788856296,0.0,1.0,0.5412459144598581,0.05784793462733657,0.06758964968642267,0.005211787714265188,0.0,71.4494,0.511026,20.681780821134442,2.0
2548.0,2013,金新农,0.18677628743016703,0.1837395331713282,0.0030367542588387755,0.9837412216474525,0.3217730402090266,0.04232312541274363,0.052043644028775496,0.004949346032606648,0.0,71.4494,0.510709,20.733448296152737,3.0
2548.0,2014,金新农,0.16911319720272738,0.16578043424048758,0.0033327629622397904,0.9802927091595071,0.15981377786357512,0.06273782957043798,0.07550707191307422,0.0,0.0,53.587,0.287191,20.72098197890694,4.0
2548.0,2015,金新农,0.3222354574968513,0.2977380466955317,0.02449741080131959,0.9239766753428773,0.3167069195195537,0.04400212743282859,0.06492243939217898,0.11459554575058824,0.012210564669531429,43.3816,0.198877,21.61664650438631,5.0
2548.0,2016,金新农,0.4260886145999343,0.3351322618173344,0.09095635278259993,0.7865318394672405,0.11832153444525899,0.051133792004638995,0.08909701620398129,0.17444166851964032,0.04070256694483079,40.9531,0.177445,21.94939614514246,6.0
2548.0,2017,金新农,0.4685009305319246,0.39776265816571593,0.07073827236620862,0.8490114581290285,0.11348917881820257,0.03021074102770215,0.05684062825911826,0.2552542504950671,0.004550945493021267,39.6507,0.166219,21.979894351752968,7.0
2548.0,2018,金新农,0.6300512038040912,0.48651113742358126,0.14354006638050995,0.772177141296055,0.1350493995210483,-0.0645275430962311,-0.1744229032767554,0.30114560501330445,,38.9846,0.160826,22.123056474806393,8.0
2548.0,2019,金新农,0.5067566425255194,0.43652727786427536,0.0702293646612441,0.8614140224956055,0.10823543541839574,0.04356644381969041,0.0883264683842082,0.18044699521769084,,21.7185,0.066651,22.148093084228037,9.0
2548.0,2020,金新农,0.5032500068911002,0.37518747685383835,0.12806253003726195,0.7455290049007913,0.1951828248968098,0.039845539603699465,0.08021246131142744,0.1484762740856236,0.08007755705742084,36.2778,0.137307,22.540853729351127,10.0
2548.0,2021,金新农,0.6574768933948162,0.4386092823566894,0.21886761103812682,0.6671098053225478,0.13399139531420126,-0.18725020156351266,-0.5466790355237272,0.16853358671346708,0.1267291571016438,36.2948,0.136394,22.490428112205176,11.0
2548.0,2022,金新农,0.6873916509704302,0.49396456199114236,0.19342708897928793,0.7186071598248018,0.18401935247000661,-0.002174105740256273,-0.006954727047455227,0.18590927033741145,0.10894578472714944,31.1002,0.100365,22.666087133863105,12.0
2548.0,2023,金新农,0.7405840010425265,0.5432913857838217,0.19729261525870476,0.7335985992392838,0.12607832646595823,-0.10805898018934514,-0.41654709279152613,0.23940259818060178,0.12245390006970903,31.1603,0.097494,22.512256227793266,13.0
2548.0,2024,金新农,0.7037171192725441,0.5169946238189627,0.18672249545358144,0.7346625649144323,0.06243564911543435,0.006348026335897012,0.021425558980359794,0.2625934694002434,0.10318090588568263,,,22.411604764710376,14.0
2549.0,2010,凯美特气,0.32306034760850044,0.28274045088655725,0.04031989672194315,0.8751939164914021,0.13277015149089963,0.11716259120768703,0.17307686260329674,0.21208906147097278,0.0,,,19.68374766275037,0.0
2549.0,2011,凯美特气,0.04387942015106315,0.02957267578081911,0.014306744370244037,0.6739532035521348,0.4128196523760216,0.09775342138014985,0.10223963738506131,0.013158022541580711,0.0,65.25,0.436156,20.44881927813169,1.0
2549.0,2012,凯美特气,0.14493662141877253,0.10454722082139521,0.040389400597377334,0.7213306050464758,0.22863403951365005,0.046283482738513536,0.05412871595005025,0.009079351760165015,0.02610313631047442,65.25,0.435056,20.59670458061389,2.0
2549.0,2013,凯美特气,0.26344024829767093,0.17355128440458234,0.08988896389308856,0.6587880383732417,0.20706397747313066,0.05445183909896029,0.07392725297996773,0.04628387977129658,0.0635014830462189,65.25,0.43494,20.800495110993765,3.0
2549.0,2014,凯美特气,0.29651314945419566,0.23777114721393625,0.05874200224025942,0.8018907345310374,0.15294455963093534,0.026281752743903812,0.03735926652148929,0.08383517696027484,0.028447066034424595,65.25,0.43448,20.901581333393448,4.0
2549.0,2015,凯美特气,0.26967955412702344,0.17620863034973,0.09347092377729345,0.6534000359060698,0.1443873424247895,-0.038065271754348075,-0.05212132834217366,0.08360591047767374,0.05434384181048793,64.5093,0.421008,20.902321805849233,5.0
2549.0,2016,凯美特气,0.22245255419150442,0.1387816043715883,0.08367094981991614,0.6238705816437348,0.09159121434727231,0.01821832893839944,0.023430504513401087,0.04321985758478385,0.04321985758478385,64.5093,0.420671,20.86898878642425,6.0
2549.0,2017,凯美特气,0.25444443030003827,0.1887924808769567,0.06565194942308158,0.7419792237320131,0.17620537465875247,0.04495682225201008,0.060299760445894475,0.10798940560655854,0.0290740707402273,64.5093,0.419892,20.908767161325095,7.0
2549.0,2018,凯美特气,0.3153807749199125,0.21945811117157413,0.09592266374833835,0.6958512649583766,0.13788856526907564,0.06862716729026828,0.1002413674290847,0.15571051422927373,0.0665308560797806,64.5093,0.419883,21.06889477797017,8.0
2549.0,2019,凯美特气,0.3837397734482939,0.2380100408852642,0.14572973256302968,0.6202381336354604,0.16494841974338367,0.056940301827036056,0.09239652240036067,0.16062539278372778,0.12257060345596538,54.1112,0.306582,21.206234035557866,9.0
2549.0,2020,凯美特气,0.39735544244821985,0.2798267300986135,0.11752871234960638,0.704222719020838,0.26935404467841184,0.04448005672242186,0.07380811153944598,0.19699950641262878,0.09592566835070306,41.6645,0.200775,21.20954824065741,10.0
2549.0,2021,凯美特气,0.34915896110829175,0.2758374040968368,0.07332155701145489,0.7900052263338182,0.26360238029891137,0.08274911076456293,0.1271418146979071,0.1855445806975819,0.05559761359224283,41.6645,0.194638,21.23772505076709,11.0
2549.0,2022,凯美特气,0.4466081651202222,0.38962943443391285,0.05697873068630931,0.8724189678194278,0.3587354409783059,0.0750621534787886,0.13564015359044024,0.25959369223418605,0.04248164375652286,40.6828,0.17291,21.528070657528495,12.0
2549.0,2023,凯美特气,0.32290869373116277,0.2539613578870908,0.06894733584407198,0.7864803977638521,0.4365887597975855,-0.009257375583081078,-0.013672270633771017,0.12817373317644734,0.05763239928799288,36.3871,0.138326,21.78419306583859,13.0
2549.0,2024,凯美特气,0.3031879958602007,0.23024440667963902,0.07294358918056161,0.7594113547483728,0.3329223059728101,-0.017579910552800043,-0.025229058122358403,0.125944102387663,0.050507483334335454,,,21.774209278470106,14.0
2550.0,2010,千红制药,0.24566014233296177,0.18097805947141618,0.0646820828615456,0.7367009468964767,0.22480079700459218,0.24593575273626836,0.36378188491828856,0.10026861304401617,0.05286890505957217,,,20.122746306951576,0.0
2550.0,2011,千红制药,0.04698463110368652,0.031121030635929033,0.01586360046775749,0.6623661802781975,0.7360445974707672,0.08193675953554196,0.08597632547146944,0.0,0.010792264554437875,22.8038,0.06887,21.34016847795565,1.0
2550.0,2012,千红制药,0.03978412885316511,0.02666246947126717,0.0037120915149028173,0.8777894595219667,0.6327099802359539,0.08235163677017095,0.08493139046963097,0.0,0.0,22.8038,0.068443,21.37942416561999,2.0
2550.0,2013,千红制药,0.04640525025075134,0.04303618699528051,0.003310499259279135,0.9285709610155043,0.2718038076127986,0.08793032305866044,0.09220365702219095,0.0024198014568279124,0.0,22.8038,0.068352,21.449018255210692,3.0
2550.0,2014,千红制药,0.07705920215824577,0.06195877775286834,0.015100424405377434,0.8040412568200772,0.06288057380165891,0.10479584460426068,0.11354557610771997,0.0,0.011684571771207762,22.8038,0.068609,21.560833383367214,4.0
2550.0,2015,千红制药,0.19013198636184447,0.1795332115119153,0.010598774849929191,0.9442556980930162,0.05871675390333559,0.09258003366169576,0.11431496503461118,0.0988303524391961,0.0,22.8038,0.067815,21.764650671618416,5.0
2550.0,2016,千红制药,0.20084368055995666,0.18885183436338757,0.011991846196569102,0.9402926387171576,0.04820146424489908,0.07405824161355905,0.0926705324253089,0.12294506767365838,,22.8038,0.064875,21.833106605254404,6.0
2550.0,2017,千红制药,0.19426639335710402,0.18238043671601675,0.011885956641087275,0.9388161975126686,0.061209347174404814,0.05745450684298271,0.07130707515399287,0.12624181031140702,,19.9533,0.048693,21.83653853944568,7.0
2550.0,2018,千红制药,0.20139968824508467,0.1745831802561565,0.026816507988928172,0.8668493073519806,0.13199664529213492,0.06640141877710103,0.0831472487547427,0.12030259063904197,0.015731586808118262,19.9533,0.048685,21.879618252571582,8.0
2550.0,2019,千红制药,0.20504120064906017,0.18470822223133762,0.020332978417722556,0.900834669552469,0.06917911832994267,0.08755567659912107,0.11013863444320345,0.11731640160260356,0.0,19.9537,0.048687,21.799730353482932,9.0
2550.0,2020,千红制药,0.1575800271713121,0.11868296464530427,0.0388970625260078,0.753159945303721,0.2105043979737126,-0.06021213610095558,-0.07147520007007258,0.01706980399141622,,19.9552,0.04621,21.62007988913833,10.0
2550.0,2021,千红制药,0.15557244249351276,0.11814278782413591,0.03742965466937686,0.759406909929195,0.2462950162507345,0.0742877145670352,0.0879740528440351,0.035664923786654534,,19.9564,0.045461,21.64291013778495,11.0
2550.0,2022,千红制药,0.13276492412055785,0.09915380059550549,0.03361112352505236,0.7468373235800473,0.1458537559501875,0.11401205984501048,0.1314661537754266,0.035672709534064845,,19.9564,0.046869,21.755003896960886,12.0
2550.0,2023,千红制药,0.10562702275376527,0.07440523523458452,0.031221787519180772,0.7044147727995315,0.20831834790644443,0.06459391842488023,0.07222257387937216,0.02010885508003996,,19.9564,0.046869,21.740697514495185,13.0
2550.0,2024,千红制药,0.11089105689881229,0.078923377810795,0.03196767908801729,0.7117199530599868,0.15543350290255417,0.11771399441169227,0.13239546776023764,0.00707376610264689,,,,21.763698459181853,14.0
2551.0,2010,尚荣医疗,0.4351534607785896,0.362135084368302,0.07301837641028755,0.8322008601755323,0.1732692202693503,0.09573116618137974,0.1694817256264621,0.030698666004478375,0.0329012952902997,,,20.007096837022416,0.0
2551.0,2011,尚荣医疗,0.11125805465838878,0.09543044533404328,0.015827609324345487,0.8577396542394775,0.6622995495473765,0.03335789990260142,0.03753384216582625,0.0,0.0,42.3845,0.193446,21.007237851970945,1.0
2551.0,2012,尚荣医疗,0.19940493875651058,0.18300612354482415,0.016398815211686422,0.9177612384429922,0.5846162205067131,0.03915101289955268,0.048902391227274224,0.0,0.0,42.3845,0.190298,21.14422531273454,2.0
2551.0,2013,尚荣医疗,0.3388646115227486,0.3179174477166195,0.02094716380612912,0.9381842686021439,0.3220686336895197,0.03837458286442256,0.05804345605036837,0.035256317640619234,0.002733797607217377,42.3845,0.191619,21.425951989758225,3.0
2551.0,2014,尚荣医疗,0.38176816195529645,0.3468292357583902,0.034938926196906236,0.9084812991791666,0.23683050818808546,0.047105523846422685,0.07619394691060305,0.034797877016904996,0.013778238250864489,40.7833,0.175276,21.58042870455248,4.0
2551.0,2015,尚荣医疗,0.4654333680809032,0.40752934249359485,0.05790402558730828,0.875591159641044,0.13045257000534868,0.048490286021989674,0.09070952642126073,0.08208130757693888,0.020635547970031632,40.7771,0.174981,21.807894540918504,5.0
2551.0,2016,尚荣医疗,0.4650512796070953,0.3819794041537766,0.08307187545331865,0.8213705045097327,0.1291033032396457,0.03359225090071976,0.06279527293017395,0.05070114978851366,0.0208458800867104,41.9141,0.184596,22.1240016724215,6.0
2551.0,2017,尚荣医疗,0.37982432144098327,0.34982288718902343,0.030001434251959815,0.9210123402889527,0.17721162843230637,0.043887916640160916,0.07076691034084866,0.02840598312966228,0.009965138837078018,39.5773,0.164898,22.184295954165297,7.0
2551.0,2018,尚荣医疗,0.3232887305513055,0.2962818202504791,0.027006910300826362,0.9164619494939665,0.11214361521541263,0.03282070980557055,0.04850031510825739,0.032846312920299894,0.008680556401664144,39.5794,0.164915,22.135368188372105,8.0
2551.0,2019,尚荣医疗,0.4033725162077537,0.21230847990784885,0.19106403629990487,0.5263335288775626,0.16255431658774658,0.01619151755319912,0.02713840376625564,0.015706318543250535,0.02563338589415128,39.5766,0.164892,22.275078096171367,9.0
2551.0,2020,尚荣医疗,0.2797511853125688,0.20517621728375018,0.07457496802881866,0.7334239426170964,0.22588329709141097,0.07309351804655936,0.10148370473650832,0.027443487071265423,0.024479827560329633,31.2476,0.103013,22.344891212066376,10.0
2551.0,2021,尚荣医疗,0.3079214754843229,0.22373765558350545,0.08418381990081748,0.7266062077404423,0.16061334367321906,0.014774586939528172,0.021348136687043665,0.010343679438707183,0.027170107900144902,29.548,0.092308,22.324346992712858,11.0
2551.0,2022,尚荣医疗,0.29602030329309914,0.20706491026734242,0.08895539302575674,0.6994956358190095,0.11388621289060522,-0.0769639155798069,-0.10932689669862812,0.00044840120178210255,0.021913073805683154,29.5453,0.092291,22.172645388793942,12.0
2551.0,2023,尚荣医疗,0.3011312270875236,0.21105114219952212,0.09008008488800145,0.7008610307232609,0.12470845964957056,-0.04090419604729389,-0.058529151154985956,,0.01838890195196877,29.5436,0.092294,22.09234263825152,13.0
2551.0,2024,尚荣医疗,0.28418719453661856,0.2502074703605107,0.033979724176107826,0.8804318954922882,0.13002144114810213,0.00668211973043691,0.009335010046531983,,0.011681613101855106,,,22.078556793535814,14.0
2552.0,2010,宝鼎科技,0.33658261475438594,0.330309079154596,0.006273535599789929,0.9813610824659856,0.06719819677903081,0.16865286438632623,0.25421833695824325,0.08312653173747937,0.0,,,19.858249972712535,0.0
2552.0,2011,宝鼎科技,0.10892814788855197,0.10516166771136168,0.003766480177190295,0.9654223426157589,0.382203019553702,0.08146730679289736,0.09142619262392332,0.0,0.0,43.5,0.2232,20.603880742714217,1.0
2552.0,2012,宝鼎科技,0.08058809152416811,0.07530229785779927,0.005285793666368848,0.9344097426009443,0.24346806958858133,0.05146903489148921,0.05598038748139855,0.0,0.0,43.5,0.223053,20.59150512845505,2.0
2552.0,2013,宝鼎科技,0.07683898989910946,0.067426255687817,0.009412734211292462,0.8775005472657631,0.07804915121282853,0.013960892287223919,0.015122922366162493,0.0,0.0,43.5,0.223185,20.583886277722495,3.0
2552.0,2014,宝鼎科技,0.10946463283119108,0.09009520885475882,0.019369423976432258,0.8230531316329132,0.026491610328517018,0.01567412067132293,0.01760078403304084,0.0,0.0,43.5,0.223011,20.628241428809474,4.0
2552.0,2015,宝鼎科技,0.3618577143781805,0.340968073419295,0.02088964095888547,0.9422711189264477,0.02806512939227869,0.0033517005008478528,0.005252277707285742,0.1854155088748802,0.0,32.8333,0.152926,20.959315441874253,5.0
2552.0,2016,宝鼎科技,0.3788994089070747,0.33116995672638044,0.047729452180694215,0.8740313363951435,0.028228111715203306,-0.14477023649668685,-0.23308661845248063,0.15713722461562585,0.01387678327547198,32.8333,0.152926,20.8656373834539,6.0
2552.0,2017,宝鼎科技,0.334951460828841,0.24419503935223646,0.0907564214766045,0.7290460496812678,0.04710201434687698,-0.1515266703965048,-0.2278430241879043,0.1065678579455069,0.06349200799700727,32.1651,0.147491,20.60836078249257,7.0
2552.0,2018,宝鼎科技,0.22169472740043691,0.20395138773072974,0.017743339669707186,0.9199649902468893,0.0445361924066165,0.0368136959490418,0.04729981569581681,0.057747894380625414,,32.1651,0.147491,20.473841438921095,8.0
2552.0,2019,宝鼎科技,0.08924700647585515,0.07384797353018026,0.015399032945674882,0.8274560284569217,0.026094222617769305,0.07707016290710507,0.08462246454868431,,,29.9,0.162192,20.405107236365076,9.0
2552.0,2020,宝鼎科技,0.1115178084554134,0.08096729965271003,0.03055050880270337,0.7260481601472831,0.03944452028675551,0.010053059624771496,0.011314869020947624,,,37.9,0.209406,20.441243724167137,10.0
2552.0,2021,宝鼎科技,0.1367915229832632,0.11023582950986426,0.026555693473398947,0.805867403957129,0.1472909493162336,0.00812418783448119,0.009411617298475245,,,37.9,0.20951,20.47955828036311,11.0
2552.0,2022,宝鼎科技,0.48971075339919884,0.3941883704055832,0.09552238299361565,0.8049412181975337,0.13208894995911874,-0.00858494003849825,-0.016823674211606972,0.13400319503828034,0.04316419226105871,29.8851,0.143002,22.371559355255627,12.0
2552.0,2023,宝鼎科技,0.6048861485877555,0.4859053772447527,0.11898077134300272,0.8033005523092395,0.11201615732043725,0.035130908997613584,0.08891338248974602,0.2058466396170981,0.0927581933423902,27.1198,0.116042,22.39026326915183,13.0
2552.0,2024,宝鼎科技,0.5781693031984665,0.5123904630654684,0.065778840132998,0.8862291031898345,0.1114559856637819,0.054684615935099275,0.12963640709350216,0.26447992550149474,0.04110151000305622,,,22.295488007079918,14.0
2553.0,2010,南方精工,0.4489563996173654,0.4489563996173654,0.0,1.0,0.14832816370436513,0.12714978184288214,0.2307435958871342,0.30722207108038113,0.0,,,19.461603110943493,0.0
2553.0,2011,南方精工,0.07213759986487857,0.07213759986487857,0.0,1.0,0.531295602914457,0.0664245277036544,0.07158876972919824,0.0,0.0,39.5977,0.175487,20.162687814056387,1.0
2553.0,2012,南方精工,0.07071826868295397,0.07071826868295397,0.0,1.0,0.5452055081784293,0.06528666730827147,0.07025497769739047,0.0,0.0,39.5977,0.174661,20.21744334757155,2.0
2553.0,2013,南方精工,0.07693683715578192,0.07693683715578192,0.0,1.0,0.17747201696900924,0.07274463012370824,0.07880785741634572,0.0,0.0,39.5977,0.170128,20.29059691809909,3.0
2553.0,2014,南方精工,0.0731323899062705,0.0731323899062705,0.0,1.0,0.22920946390518146,0.0967952463302954,0.10443265605160913,0.0,0.0,39.5977,0.162962,20.329172707433592,4.0
2553.0,2015,南方精工,0.07659796915948909,0.07659796915948909,0.0,1.0,0.09070667621148976,0.09189227614439963,0.09951491666176676,0.0,0.0,39.5977,0.162794,20.380448223032758,5.0
2553.0,2016,南方精工,0.07965071546692008,0.0783666942516521,0.0012840212152679786,0.9838793511427872,0.0899452031557912,0.0960093130142725,0.1043183437285778,0.0,0.0,39.5977,0.163648,20.43936756079336,6.0
2553.0,2017,南方精工,0.10273644875626899,0.09971641988303506,0.0030200288732339163,0.9706041146078681,0.1140730241393728,0.10041539288750907,0.11191292987252129,,,39.5977,0.16285,20.47763163941877,7.0
2553.0,2018,南方精工,0.10035569057289284,0.09681446135732495,0.0035412292155678877,0.9647132195956967,0.1382015994362903,0.11227939864888173,0.12480421147817983,,,39.5977,0.16285,20.503871608877258,8.0
2553.0,2019,南方精工,0.1263260118858683,0.12036105888561578,0.005964953000252514,0.9527812767045819,0.05669846827207286,0.053707691733934144,0.061473378473662514,0.00019410863678596743,,39.5977,0.16285,20.482360064434985,9.0
2553.0,2020,南方精工,0.14999330637441802,0.09788722382240084,0.05210608255201717,0.6526106143566945,0.11743490100787962,0.2382123330650381,0.3597695176511945,0.0021735358744429827,,39.5977,0.159312,20.975710159335375,10.0
2553.0,2021,南方精工,0.14989409548948507,0.09967289025465823,0.050221205234826836,0.6649554135482955,0.07043161199764116,0.13230361279586084,0.1556319184396682,,,39.5977,0.159303,21.112364631969292,11.0
2553.0,2022,南方精工,0.1367141937790893,0.08972134776832982,0.04699284601075949,0.6562694427566662,0.17226073033344702,0.026747684693162233,0.030983579830012438,0.0006354846970829531,,39.5977,0.158158,21.071361474990887,12.0
2553.0,2023,南方精工,0.1526614188098381,0.12694176816536432,0.02571965064447378,0.8315248813682826,0.27811829876599087,0.010567489994366693,0.012471390101845378,0.005529536911124631,,34.5977,0.123461,21.075720412889446,13.0
2553.0,2024,南方精工,0.1986571374888098,0.1856158936864848,0.013041243802325,0.9343530065560336,0.30795766014140225,0.00669591148760811,0.008355863389891497,0.02092983966030899,,,,21.084151043842216,14.0
2554.0,2010,惠博普,0.4069878452325209,0.4069878452325209,0.0,1.0,0.2583040488034665,0.1433839153370335,0.24178916769969838,0.13936420436687802,0.0,,,19.960562425085026,0.0
2554.0,2011,惠博普,0.12664713969073582,0.12664713969073582,0.0,1.0,0.5191174912109601,0.06908645839144237,0.0791048630297931,0.021051254192061702,0.0,16.8178,0.066264,21.00851020719751,1.0
2554.0,2012,惠博普,0.21596199691216503,0.21596199691216503,0.0,1.0,0.36581778407759447,0.06104394001758563,0.07785839433442227,0.03178479569096096,0.0,16.8178,0.062863,21.176300789851393,2.0
2554.0,2013,惠博普,0.2715503647083493,0.2715503647083493,0.0,1.0,0.19774483275098192,0.0633957832783979,0.08702836847878442,0.13663881386020113,0.0,16.8178,0.062863,21.349808858524472,3.0
2554.0,2014,惠博普,0.4508329828191164,0.44658298543451763,0.004249997384598731,0.9905730114109598,0.1551297844718082,0.06392958860827534,0.11641192316402048,0.1354195358303236,0.0,16.8178,0.062733,21.734899283931977,4.0
2554.0,2015,惠博普,0.3425066289638629,0.3360450893226358,0.0064615396412271075,0.9811345559623933,0.17755062291747012,0.053228703151579425,0.08095701872658709,0.16422669795588477,0.0,17.6086,0.068539,21.894237475813174,5.0
